relative_path,sha256,bytes,warning
analysis-status.json,6de6e57eeeee7951e31ed1f2d374c821b326fea0c5f8b0ed4a9fa942619a849e,1030,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
corner-bijection-r284_v06_fine_fixed.csv,60fa68c207ed46e9fe6eff03195cc1cf2133003a3b035f508c28da3856d8efa1,5281843,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
edge-map-r284_v06_fine_fixed.csv,da88c41b661722ff8ae48c17e894946696fccfcade0a0e1a51261ae533d762d0,27029420,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
element-corner-identity-r284_v06_fine_fixed.csv,61189a25e52479adbc759c4a05f1112627842be82ce6dc5f62d9cfced58646ca,17464246,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
input-register.csv,8bde7b1481b3c4d0f7c1487b8b3aa2007dfd4bee1db383935a73578d562dba41,1433,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
jacobian-screen-register.csv,52f8d256fee25ed4a5eb7f8d956f86f414ee4382e95541430863cbf88e4c65ff,1990,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
occ-corner-membership-r284_v06_fine_fixed.csv,25b60525e6ab623ea4eeecbc20fa602521ec23e8139e31ea9abfd891e69a4b5c,1430,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
raw-r284_v06_fine_fixed.npz,f7793bc6c283ff96a02993dafd3183527c0216b40f365888cfcc93aff51d7f54,5837494,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
README.md,922d60f525e0665845d392c16f403ad4a097c0ab9903b4984849408788bdf383,385,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
runtime-provenance.json,4306da54a99bc654a3416b0349ee04b6a797371a2e0e342bd5aa3dfcd96320ef,2682,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
variant-register.csv,20075139bd5bd219f2f8cfb87dbec255aa8678715ab59f7bd0dbc19e4566977b,3141,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
