relative_path,sha256,bytes,warning
acceptance-matrix.csv,bb13569261054e28711b2053fcd24c35dafb532df7e6617f834ed42248f8d8c6,1774,"PRELIMINARY - SCRATCH NUMERICAL EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
attempt-register.csv,fdf7dcd768a3f7f442ae10e8a0f7aeff350410a38a6698ae18539b044116b9eb,878,"PRELIMINARY - SCRATCH NUMERICAL EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
brep-entity-register.csv,f6b1783ee8a2c685902857092c0e3734ce723d0bf05d1394ab476182e75a1109,76991,"PRELIMINARY - SCRATCH NUMERICAL EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
case-results.csv,1bbc1d2e158586c8874e96298f12307d0889a5d5f959c499cbde530ec1160ab2,1003,"PRELIMINARY - SCRATCH NUMERICAL EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
execution-status.json,203b75497c433ed8904efe246ab2bd610046a1f42dacf8f029c73318ffcf5079,1401,"PRELIMINARY - SCRATCH NUMERICAL EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
index.html,482a03565ee6fee84a201c50e19ae316bd5a3e98bf4fd95d146b99db6ebed708,12686,"PRELIMINARY - SCRATCH NUMERICAL EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
mesh-register.csv,a551b85167aa80d2bd74c1504f2425df292fb3a48f279eb0edf82d3933b063c2,2565,"PRELIMINARY - SCRATCH NUMERICAL EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
open-holds.csv,6d19376ab473ea5094887a9f24be3078c5a6ac58e0c6f0e032c74ba23d54fdf4,2006,"PRELIMINARY - SCRATCH NUMERICAL EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
README.md,2fcc775fa3db1d6d688a648acce6ff0ce3ca54d5363d6cf31ecc6ad3bfb24116,392,"PRELIMINARY - SCRATCH NUMERICAL EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
zone-results.csv,7160c182f9d054b4b4122e2872cdaacd452897955636f37221d86b5e6420c30c,802,"PRELIMINARY - SCRATCH NUMERICAL EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
