file,sha256
acceptance-matrix.csv,8ED54A654152E3B3EADD90CCB6B90253CED1F31CAE86534D238EB7B910B0D4DD
bundle-area-screen.csv,44FF4968DE9C24C15D37ECC67739002890ED76DBAE70576849421800EB960C86
compute-harness.svg,574C6E40A16B7A3D4E2A46AF5B1B8534A8ACC939EE8B374741511CBB4745F2BF
conductor-schedule.csv,F9C65F9A1BDE04ABDDE803161C2834E75DA364EA64222B1AD854F1770E1DC4B3
electrical-budget-screen.csv,7E278001A5C55258FA29198B1325FF8DBCADE17A561457D18AB7B4521C6A8FD6
harness-bom.csv,95EA05DE3C3D38E8D5E85C7BCD83C367179BC3748727182C69C90C69AA6B0D97
index.html,A79FAF6D319BC82C68025A403C6F445A80985C3D84471702425FCE5682273FE9
interface-control.csv,9C4E8545F480A6E368AAF049C48C1BF14593324F20CEAD4F843E3BCC7D81DA6C
package-status.json,1801F04FFF619C8A2B59CF395221092FDD1ED83AE147566A0EA28650DB5637D6
README.md,23F04C841EB52EA6FBD5F828C6F827538E522A724EDD77862EA078F8817786C5
route-length-calculation.csv,38EBFD15F02B3508ACA5193D8073DF61C4F218ED1801131A0F35541658DAE2A6
selection-holds.csv,B5E849A5660E2B14B8C45A506B5A4058CD7F5BA321F1C1F4C19E1A66232C98B6
source-register.csv,F1AD1FFC39C21B9C6209E9DEE337C12A57ABAD91689CF44F9E596EDA06DB5291
termination-process.csv,F49866DDE667183BC9265C514C248EF45C06B472DAE610479C2341DD27742435
