path,bytes,sha256
acceptance-matrix.csv,3085,08e586472a9738a78030af0793059177ed73d98093dc22d078488a2c3271df1f
article-identity-register.csv,2342,669338e2273ebd90295d4b4d06c67a76c336d92edc6f7ddc19fc0d6c15aa25be
capture.js,18146,c3e4b24b8ffe7d409169db9b61d955564533715b2a64e171ec1928ae0b1da25b
deviation-register.csv,2244,14d4116273b921ff710a7b7425005ad6ef2157ce52b5b756b128442968280726
disposable-mockups-letter.svg,3830,d25c75c8f06bc32ecf90e4c49897441652bccea5d00b5e0c78d2c46a31a2b748
evidence-schema.json,397,ad5ebd2818cccccf66e249cf92e584893c61649b4c006c6c09489c8c08a0960c
index.html,41044,323ff47c39ae7b1a474bf80c3ae285b3dad0f1a811752785a75980c2dea4ba81
instrument-register.csv,1523,27f85870701482979c361ae4c082dbb6f8c1976723ddc65042aaea1d23e2ca4a
measurement-plan.csv,21808,ef64c4d1179fdac5998b80e9c678b8450489a4f7ac8146e46f511f7d3feb900f
open-holds.csv,2779,d582469966367560ac3dd64befeafc5e173c16d8365a18666ee23232efabd689
package-status.json,1610,9ad8c80aaa67c30a2c6b81f9b084f3480d9a33b5b59e8d34c4ee20911f8c4310
photo-shot-list.csv,2811,66c534cc075481af63c88ba3d3dce9e132b93e1709212037414b21628a951cd9
README.md,313,71edec3bdfadb458bdae223d2046f2e4a3fd8b4464e8275406b9e64ca317891c
session-authorization-template.csv,841,7f03f558b3fe683d0a1833617d9f62b2ee3a0e113a7ab24db6c218d2f822ab00
signoff-register.csv,1261,2b704bb7d3f442a616bf5718fd728700a3092bacdd62dde006c1ac0a576640ff
source-register.csv,1748,c1e16f1223dfe2bcfcd762d2d044d379e59da538fbac61ab9f7a53d1807dc420
stop-work-register.csv,3324,f1f1de1155204243f546a9550ac47e04adcb9491e45b2b8b4dcad5fd6240f1e4
