relative_path,sha256,bytes,warning
acceptance-matrix.csv,443bd5a4e0f8db91b31948e7cc6b824b19e371939611bbdc2776d38f4d1c16ca,115354,"PRELIMINARY - NUMERICAL MESH-METHOD DEVELOPMENT ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
bom-integration-map.csv,3c56a00ff67626b0301c1b97e940894329171a5c8c7fc2a8e40bb7858f3b0dcd,7863,"PRELIMINARY - NUMERICAL MESH-METHOD DEVELOPMENT ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
current-configuration-map.csv,acf9c142ffd0ccfb430739eb8d6e4dd4731693ab1ce16911b343b38596d62a79,30618,"PRELIMINARY - NUMERICAL MESH-METHOD DEVELOPMENT ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
gate-impact.csv,4d24fe80f985a0a632b1989000e4e4d86744281a2548deb6068a2db1e83148d0,28685,"PRELIMINARY - NUMERICAL MESH-METHOD DEVELOPMENT ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
index.html,7a9016001ecbc5628e7edb7e92c5304d07c2475da883cb3b68032ae260d5c132,13301,"PRELIMINARY - NUMERICAL MESH-METHOD DEVELOPMENT ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
open-holds.csv,080f897ab7eb7d53efbcba40b57da2caf5aa9e1806ba3bfd693b400997ff886f,120339,"PRELIMINARY - NUMERICAL MESH-METHOD DEVELOPMENT ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
package-status.json,4618a63a88b53afc6a848ea98c32aa822537afd361fdd63b6a02b58b1f46dc21,4886,"PRELIMINARY - NUMERICAL MESH-METHOD DEVELOPMENT ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
README.md,0a1236f6fbb9e565e94a8afeb5d80475c2cd2cb4d0795e95b388830f2a4af038,386,"PRELIMINARY - NUMERICAL MESH-METHOD DEVELOPMENT ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
source-hash-register.csv,a9a6d5c27c7d924ee559c05cf5647f2caff49a2576579048becf36141e881906,25257,"PRELIMINARY - NUMERICAL MESH-METHOD DEVELOPMENT ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
supersession-map.csv,643feb462ea5f35b9deb2e2319bde30bd64f4cf9d2de2622f4f6aee24f2cd4e2,15031,"PRELIMINARY - NUMERICAL MESH-METHOD DEVELOPMENT ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
