path,bytes,sha256
acceptance-matrix.csv,3147,634a872dce45dc13e5785d5f819f8bb1b111d6a7a6c24e532f55fbebfa45d177
clearance-screen.csv,2305,772535f0ced7e43c58451d9f8fee9a21dc35f91ecc09c607eafa9d5bf0137f26
hardware-bom.csv,1824,42be83e7c3d7251d589f64594b3f8b565195d4087db005e27c217e2dea8f1eaa
hole-coordinate-register.csv,2886,b095c5c993f9ce10f6eb573cd4c118b93a1d2466c54acaf0a7096fc87a7ade61
index.html,7808,dd6bf9b393132d952e429576d25bbb38a69cb5d2a3e2fe9375cb71f0071226fb
no-drill-metrology-form.csv,2743,f3bd4dda60a1da9c613fe630e617009cee14211139560dfbb8ddf84cdb541747
package-status.json,1434,206243628e69336696bb9d5888e7c0efa2ffb27d1fb0702d6f2f39b84f772d61
README.md,796,124afd485546a4ee27841adecc4fa436458b853a63b6c22a06b2df34a85a9c7a
source-register.csv,2643,0d07f843bca9564357dd43b9f2488087224cd61a2e502d8d5cb7217f6cf3ac25
stack-calculation.csv,2779,457a31019468e20c8939cf4ffbbecade26330c0277b6c6d0a683ff6c46224f98
unresolved-selections.csv,4814,84688947f6972971e28924ce6c5c4b17f8076681c7010b926bdb72f278f8c7f8
