endpoint_id,conductor_id,endpoint,device,device_item,conductor,ferrule_candidate,ferrule_contact_length_mm,conductor_preparation_strip_mm,crimp_tool,terminal_torque_Nm,installation_method,state,physical_result,warning
C-01-A,C-01,XD24:02,XD24,Phoenix Contact 3273114,Belden 3057 BL005 / AWG 16,"3200043 / AI 1,5 - 8 BK",8,11,Phoenix Contact 1212034 / station 2,NOT APPLICABLE - PUSH-IN,insert ferrule fully into assigned PTFIX load contact; received fit/retention proof required,CANDIDATE - NOT INSTALLED,NOT EXECUTED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
C-01-B,C-01,SR1:A1,SR1,Pilz 750104,Belden 3057 BL005 / AWG 16,"3200263 / A 1,5 - 7",7,7,Phoenix Contact 1212034 / station 2,0.5,single uninsulated 7 mm ferrule candidate; exact bit and Pilz application acceptance required,CANDIDATE - NOT INSTALLED,NOT EXECUTED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
C-02-A,C-02,XD24:06,XD24,Phoenix Contact 3273114,Belden 3057 BL005 / AWG 16,"3200043 / AI 1,5 - 8 BK",8,11,Phoenix Contact 1212034 / station 2,NOT APPLICABLE - PUSH-IN,insert ferrule fully into assigned PTFIX load contact; received fit/retention proof required,CANDIDATE - NOT INSTALLED,NOT EXECUTED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
C-02-B,C-02,KWD1:A1,KWD1,Phoenix Contact 2967060,Belden 3057 BL005 / AWG 16,"3200043 / AI 1,5 - 8 BK",8,11,Phoenix Contact 1212034 / station 2,0.7 PROPOSED WITHIN PUBLISHED 0.6 TO 0.8,single insulated 8 mm ferrule candidate; exact bit and received fit required,CANDIDATE - NOT INSTALLED,NOT EXECUTED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
C-03-A,C-03,XD24:07,XD24,Phoenix Contact 3273114,Belden 3057 BL005 / AWG 16,"3200043 / AI 1,5 - 8 BK",8,11,Phoenix Contact 1212034 / station 2,NOT APPLICABLE - PUSH-IN,insert ferrule fully into assigned PTFIX load contact; received fit/retention proof required,CANDIDATE - NOT INSTALLED,NOT EXECUTED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
C-03-B,C-03,KWD1:11,KWD1,Phoenix Contact 2967060,Belden 3057 BL005 / AWG 16,"3200043 / AI 1,5 - 8 BK",8,11,Phoenix Contact 1212034 / station 2,0.7 PROPOSED WITHIN PUBLISHED 0.6 TO 0.8,single insulated 8 mm ferrule candidate; exact bit and received fit required,CANDIDATE - NOT INSTALLED,NOT EXECUTED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
C-04-A,C-04,XD24:09,XD24,Phoenix Contact 3273114,Belden 3057 BL005 / AWG 16,"3200043 / AI 1,5 - 8 BK",8,11,Phoenix Contact 1212034 / station 2,NOT APPLICABLE - PUSH-IN,insert ferrule fully into assigned PTFIX load contact; received fit/retention proof required,CANDIDATE - NOT INSTALLED,NOT EXECUTED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
C-04-B,C-04,KWD2:A1,KWD2,Phoenix Contact 2967060,Belden 3057 BL005 / AWG 16,"3200043 / AI 1,5 - 8 BK",8,11,Phoenix Contact 1212034 / station 2,0.7 PROPOSED WITHIN PUBLISHED 0.6 TO 0.8,single insulated 8 mm ferrule candidate; exact bit and received fit required,CANDIDATE - NOT INSTALLED,NOT EXECUTED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
C-05-A,C-05,XD24:10,XD24,Phoenix Contact 3273114,Belden 3057 BL005 / AWG 16,"3200043 / AI 1,5 - 8 BK",8,11,Phoenix Contact 1212034 / station 2,NOT APPLICABLE - PUSH-IN,insert ferrule fully into assigned PTFIX load contact; received fit/retention proof required,CANDIDATE - NOT INSTALLED,NOT EXECUTED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
C-05-B,C-05,KWD2:21,KWD2,Phoenix Contact 2967060,Belden 3057 BL005 / AWG 16,"3200043 / AI 1,5 - 8 BK",8,11,Phoenix Contact 1212034 / station 2,0.7 PROPOSED WITHIN PUBLISHED 0.6 TO 0.8,single insulated 8 mm ferrule candidate; exact bit and received fit required,CANDIDATE - NOT INSTALLED,NOT EXECUTED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
