screen_id,state,screen,left_part,right_part,solid_interference_volume_mm3,minimum_solid_distance_mm,criterion,result,physical_credit,warning
FFA-C-01,CLOSED,MOVING-PART-SEPARATION,FFA_FINGER_RACK_POSITIVE,FFA_FINGER_RACK_NEGATIVE,0.000000000,0.400000000,ZERO INTERFERENCE; CLOSED CLEARANCE >=0.30 MM,PASS - CAD GEOMETRY ONLY,NONE,"PRELIMINARY - UNPOWERED NONSTRUCTURAL MANUAL FIT ARTICLE ONLY - NOT APPROVED FOR PRODUCTION FABRICATION, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
FFA-C-02,CLOSED,POSITIVE-GUIDE-FRONT,FFA_FINGER_RACK_POSITIVE,FFA_GUIDE_FRONT,0.000000000,0.175000000,ZERO INTERFERENCE; RADIAL CLEARANCE 0.175 MM,PASS - CAD GEOMETRY ONLY,NONE,"PRELIMINARY - UNPOWERED NONSTRUCTURAL MANUAL FIT ARTICLE ONLY - NOT APPROVED FOR PRODUCTION FABRICATION, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
FFA-C-03,CLOSED,POSITIVE-GUIDE-REAR,FFA_FINGER_RACK_POSITIVE,FFA_GUIDE_REAR,0.000000000,0.175000000,ZERO INTERFERENCE; RADIAL CLEARANCE 0.175 MM,PASS - CAD GEOMETRY ONLY,NONE,"PRELIMINARY - UNPOWERED NONSTRUCTURAL MANUAL FIT ARTICLE ONLY - NOT APPROVED FOR PRODUCTION FABRICATION, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
FFA-C-04,CLOSED,NEGATIVE-GUIDE-FRONT,FFA_FINGER_RACK_NEGATIVE,FFA_GUIDE_FRONT,0.000000000,0.175000000,ZERO INTERFERENCE; RADIAL CLEARANCE 0.175 MM,PASS - CAD GEOMETRY ONLY,NONE,"PRELIMINARY - UNPOWERED NONSTRUCTURAL MANUAL FIT ARTICLE ONLY - NOT APPROVED FOR PRODUCTION FABRICATION, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
FFA-C-05,CLOSED,NEGATIVE-GUIDE-REAR,FFA_FINGER_RACK_NEGATIVE,FFA_GUIDE_REAR,0.000000000,0.175000000,ZERO INTERFERENCE; RADIAL CLEARANCE 0.175 MM,PASS - CAD GEOMETRY ONLY,NONE,"PRELIMINARY - UNPOWERED NONSTRUCTURAL MANUAL FIT ARTICLE ONLY - NOT APPROVED FOR PRODUCTION FABRICATION, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
FFA-C-06,CLOSED,POSITIVE-PINION-MESH,FFA_FINGER_RACK_POSITIVE,FFA_MANUAL_PINION,0.000000000,0.037595871,ZERO INTERFERENCE; SOLID DISTANCE <=0.10 MM,PASS - CAD GEOMETRY ONLY,NONE,"PRELIMINARY - UNPOWERED NONSTRUCTURAL MANUAL FIT ARTICLE ONLY - NOT APPROVED FOR PRODUCTION FABRICATION, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
FFA-C-07,CLOSED,NEGATIVE-PINION-MESH,FFA_FINGER_RACK_NEGATIVE,FFA_MANUAL_PINION,0.000000000,0.037595871,ZERO INTERFERENCE; SOLID DISTANCE <=0.10 MM,PASS - CAD GEOMETRY ONLY,NONE,"PRELIMINARY - UNPOWERED NONSTRUCTURAL MANUAL FIT ARTICLE ONLY - NOT APPROVED FOR PRODUCTION FABRICATION, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
FFA-C-08,CLOSED,POSITIVE-OPEN-STOP,FFA_FINGER_RACK_POSITIVE,FFA_END_POSITIVE,0.000000000,13.000000000,OPEN DISTANCE <=0.01 MM; CLOSED DISTANCE >=12 MM,PASS - CAD GEOMETRY ONLY,NONE,"PRELIMINARY - UNPOWERED NONSTRUCTURAL MANUAL FIT ARTICLE ONLY - NOT APPROVED FOR PRODUCTION FABRICATION, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
FFA-C-09,CLOSED,NEGATIVE-OPEN-STOP,FFA_FINGER_RACK_NEGATIVE,FFA_END_NEGATIVE,0.000000000,13.000000000,OPEN DISTANCE <=0.01 MM; CLOSED DISTANCE >=12 MM,PASS - CAD GEOMETRY ONLY,NONE,"PRELIMINARY - UNPOWERED NONSTRUCTURAL MANUAL FIT ARTICLE ONLY - NOT APPROVED FOR PRODUCTION FABRICATION, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
FFA-O-01,OPEN,MOVING-PART-SEPARATION,FFA_FINGER_RACK_POSITIVE,FFA_FINGER_RACK_NEGATIVE,0.000000000,9.005762300,ZERO INTERFERENCE; CLOSED CLEARANCE >=0.30 MM,PASS - CAD GEOMETRY ONLY,NONE,"PRELIMINARY - UNPOWERED NONSTRUCTURAL MANUAL FIT ARTICLE ONLY - NOT APPROVED FOR PRODUCTION FABRICATION, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
FFA-O-02,OPEN,POSITIVE-GUIDE-FRONT,FFA_FINGER_RACK_POSITIVE,FFA_GUIDE_FRONT,0.000000000,0.175000000,ZERO INTERFERENCE; RADIAL CLEARANCE 0.175 MM,PASS - CAD GEOMETRY ONLY,NONE,"PRELIMINARY - UNPOWERED NONSTRUCTURAL MANUAL FIT ARTICLE ONLY - NOT APPROVED FOR PRODUCTION FABRICATION, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
FFA-O-03,OPEN,POSITIVE-GUIDE-REAR,FFA_FINGER_RACK_POSITIVE,FFA_GUIDE_REAR,0.000000000,0.175000000,ZERO INTERFERENCE; RADIAL CLEARANCE 0.175 MM,PASS - CAD GEOMETRY ONLY,NONE,"PRELIMINARY - UNPOWERED NONSTRUCTURAL MANUAL FIT ARTICLE ONLY - NOT APPROVED FOR PRODUCTION FABRICATION, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
FFA-O-04,OPEN,NEGATIVE-GUIDE-FRONT,FFA_FINGER_RACK_NEGATIVE,FFA_GUIDE_FRONT,0.000000000,0.175000000,ZERO INTERFERENCE; RADIAL CLEARANCE 0.175 MM,PASS - CAD GEOMETRY ONLY,NONE,"PRELIMINARY - UNPOWERED NONSTRUCTURAL MANUAL FIT ARTICLE ONLY - NOT APPROVED FOR PRODUCTION FABRICATION, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
FFA-O-05,OPEN,NEGATIVE-GUIDE-REAR,FFA_FINGER_RACK_NEGATIVE,FFA_GUIDE_REAR,0.000000000,0.175000000,ZERO INTERFERENCE; RADIAL CLEARANCE 0.175 MM,PASS - CAD GEOMETRY ONLY,NONE,"PRELIMINARY - UNPOWERED NONSTRUCTURAL MANUAL FIT ARTICLE ONLY - NOT APPROVED FOR PRODUCTION FABRICATION, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
