relative_path,sha256,bytes,warning
actual-quadrature-jacobian-register.csv,8b9b532ec7d1bc1a17d3463afab4fa7b5d5920d5917d12745e44d8772d1762e8,17816,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
analysis-status.json,0124bb024028e28a3d2132d94cdbce3694cc31d49b1d372182072497d0ca0ff7,4241,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
bore-wall-field-resolution.csv,4d428da8ce3abb6a346afe8b2f31e80869ec8c455b62f6e28e5fb1804304332b,1171,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
c07-conformal-zone-mesh.msh.gz,814b7bfdf981e58f677a733b7623b6617ee09f829fadb9414aac02aa59ecd698,85731800,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
corner-restoration-evidence.npz,655c0a921427c787a735719bb8970ab2cc683ef1a05a23b253fc44dd67e67728,15494775,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
execution-provenance.json,3b944529520ed547dc6c546e4bf8dfc5946af67aa80d229b677c45332ce8179d,3773,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
frozen-cad-curving-protocol.json,af3bf77c098c0c4d4c19bca91fd12afec0d8d77945bb5fb06c7e132c1d0b7824,2727,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
open-holds.csv,c7bb399a72b650699c71903341ab050de39294e30209c6b7ea7d72eadf043b6a,1498,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r300-reproduction-register.csv,0e2e65b08c66abe9e3839c7315f061630136b8b986d3545039e2c391303dd8e7,424,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
raw-linear-mesh.npz,bac4f5c3a35e6d4fd03a04cda093f966955726d571730a1cfcf552f86de46902,28246479,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
raw-tet10-mesh.npz,fdfc2941fbc7d1e0dc6c303b2aa2dd4ab135b5bfd87ab3099d24701c1ede2b11,75671300,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
README.md,a6c2dbd4618e26e579c25d5a48302f648434e1c478393a15a092125963ed38aa,811,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
retained-pe-subzone-quality-inference.csv,aeab98bb6086046ae9fa75085c24136ae7c92b78368bcf50fec7b4730cdb0d11,3415,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
seam-free-field-resolution.csv,6a8176822dca8326de065bf3df1cc93666825a1a773579150d4754bfbbef5923,2097,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
sicn-histogram.csv,3aabc8a6e2bad2d545015a2d931cfac93338e7c7e72f49aedf24f035f34d1fa2,69150,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
zone-quality-summary.csv,e319a13c9103eeb3f3a0b74e18800a6986b94932671f711d90a651d979981944,5312,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
zone-volume-integration.csv,e81c52adc5945c589aa5b023b1719ce8ce287b54f7411b97d3c53f61dc4a877d,6463,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
