zone_id,exact_occ_volume_mm3,tet10_q8_integrated_volume_mm3,relative_error,credit,warning
C07-MATRIX,81022.70067694575,81020.34251535931,2.9104949189994695e-05,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
C07-PE-FUSED,253.10657525325172,253.10658065177003,2.132903227066706e-08,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
C07-PF,398.5015926535899,398.5015872124509,1.3653995678048099e-08,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
E1-LIGAMENT,276.0674544342032,276.0674802760099,9.360685685369468e-08,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
E1-SINGULAR-RIM-BACK,15.665101153891095,15.665010347744216,5.796716279525507e-06,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
E1-SINGULAR-RIM-FRONT,23.931415159004594,23.930868576923455,2.2839521921590977e-05,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
E2-LIGAMENT,276.0674544342032,276.06748027612684,9.360728039841434e-08,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
E2-SINGULAR-RIM-BACK,15.665101153891094,15.665007580300145,5.97337929895166e-06,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
E2-SINGULAR-RIM-FRONT,23.931415159004537,23.930868576921352,2.2839522007100522e-05,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
H1-LIGAMENT,316.782495224727,316.7825813531035,2.718848984712428e-07,CURVED-MESH GEOMETRY CONSERVATION SCREEN ONLY,"PRELIMINARY - CAD-RESIDENT CONSTRAINED CURVING EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
