dynamic_link,assembly_group,baseline_allocation_kg,identified_minimum_candidate_kg,identified_planning_candidate_kg,identified_maximum_candidate_kg,allocation_minus_planning_kg,explicit_joint_fastener_candidate_kg,integration_contingency_before_fastener_allocation_kg,integration_contingency_kg,reconciled_dynamics_mass_kg,reconciled_com_x_m,reconciled_com_y_m,reconciled_com_z_m,identified_item_count,status,warning
base_link,pelvis/power,1.650000000,1.271939996,1.454017352,1.682083388,0.195982648,0.018773568,0.114819503,0.096045935,1.550063287,-0.003051306,0.007383865,0.389737531,26,EXPLICIT ITEMS INCLUDING LOCATED FASTENERS PLUS ASSEMBLY-GROUP SHARE OF RESIDUAL 8% INTEGRATION CONTINGENCY; NO FASTENER DOUBLE COUNT,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
torso,torso/compute/waist,1.830000000,0.780467782,0.914232840,1.081439169,0.915767160,0.000000000,0.073138627,0.073138627,0.987371467,-0.000527495,0.007025610,0.518925204,27,EXPLICIT ITEMS INCLUDING LOCATED FASTENERS PLUS ASSEMBLY-GROUP SHARE OF RESIDUAL 8% INTEGRATION CONTINGENCY; NO FASTENER DOUBLE COUNT,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
neck_pan_link,neck,0.100000000,0.116188246,0.116634002,0.117302638,-0.016634002,0.004457568,0.008974115,0.004516547,0.121150549,-0.001314773,-0.000000622,0.627257390,10,EXPLICIT ITEMS INCLUDING LOCATED FASTENERS PLUS ASSEMBLY-GROUP SHARE OF RESIDUAL 8% INTEGRATION CONTINGENCY; NO FASTENER DOUBLE COUNT,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
head,head/display/sensing,0.400000000,0.353902847,0.391708603,0.439077239,0.008291397,0.004457568,0.030980083,0.026522515,0.418231118,-0.001989343,-0.012142257,0.697920400,19,EXPLICIT ITEMS INCLUDING LOCATED FASTENERS PLUS ASSEMBLY-GROUP SHARE OF RESIDUAL 8% INTEGRATION CONTINGENCY; NO FASTENER DOUBLE COUNT,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_shoulder_pitch_link,L arm,0.100000000,0.189527336,0.191441072,0.194311672,-0.091441072,0.019137328,0.013784300,0.000000000,0.191441072,0.090167583,0.020509028,0.585022233,16,EXPLICIT ITEMS INCLUDING LOCATED FASTENERS PLUS ASSEMBLY-GROUP SHARE OF RESIDUAL 8% INTEGRATION CONTINGENCY; NO FASTENER DOUBLE COUNT,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_upper_arm,L arm,0.270000000,0.292602732,0.303473336,0.317779236,-0.033473336,0.028705992,0.021981388,0.000000000,0.303473336,0.100907149,0.000105717,0.530687882,25,EXPLICIT ITEMS INCLUDING LOCATED FASTENERS PLUS ASSEMBLY-GROUP SHARE OF RESIDUAL 8% INTEGRATION CONTINGENCY; NO FASTENER DOUBLE COUNT,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_forearm,L arm,0.220000000,0.194692541,0.195138297,0.195806933,0.024861703,0.004457568,0.015254458,0.000000000,0.195138297,0.108604684,0.000000000,0.415267611,13,EXPLICIT ITEMS INCLUDING LOCATED FASTENERS PLUS ASSEMBLY-GROUP SHARE OF RESIDUAL 8% INTEGRATION CONTINGENCY; NO FASTENER DOUBLE COUNT,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_hand,L hand,0.180000000,0.160527380,0.162973136,0.166141772,0.017026864,0.004457568,0.012681245,0.009096390,0.172069526,0.132469706,-0.001402093,0.277018817,28,EXPLICIT ITEMS INCLUDING LOCATED FASTENERS PLUS ASSEMBLY-GROUP SHARE OF RESIDUAL 8% INTEGRATION CONTINGENCY; NO FASTENER DOUBLE COUNT,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_gripper,L hand,0.030000000,0.038589730,0.038589730,0.038589730,-0.008589730,0.000000000,0.003087178,0.002214465,0.040804195,0.137237322,-0.004391719,0.267820736,5,EXPLICIT ITEMS INCLUDING LOCATED FASTENERS PLUS ASSEMBLY-GROUP SHARE OF RESIDUAL 8% INTEGRATION CONTINGENCY; NO FASTENER DOUBLE COUNT,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_hip_yaw_link,L leg,0.080000000,0.249281644,0.249281644,0.249281644,-0.169281644,0.000000000,0.019942532,0.000000000,0.249281644,0.052552550,0.000000000,0.371962040,5,EXPLICIT ITEMS INCLUDING LOCATED FASTENERS PLUS ASSEMBLY-GROUP SHARE OF RESIDUAL 8% INTEGRATION CONTINGENCY; NO FASTENER DOUBLE COUNT,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
