j2_internal_deg,sampled_pairwise_intersection_mm3,result,scope
15,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
20,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
25,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
30,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
35,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
40,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
45,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
50,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
55,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
60,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
65,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
70,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
75,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
80,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
85,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
90,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
95,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
100,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
105,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
110,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
115,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
120,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
125,0.000000,PASS,"self-collision screen only; cables, tools, guards, stops and unsampled poses excluded"
