axis_id,drive_id,joint_center_mm,joint_axis_direction,belt_centerline_direction,external_drive_plane_offset_mm,output_pulley_center_mm,motor_center_mm,solved_pitch_center_distance_mm,motor_pulley_code,output_pulley_code,belt_code,actuator_source,horn,motor_adapter,output_adapter,horn_contact_center_mm,actuator_output_center_mm,adapter_boundary,warning
L_ANKLE_PITCH,LD-25,"(62.500, 0.000, 55.000)","(1, 0, 0)","(0, 0, 1)",45.000,"(107.500, 0.000, 55.000)","(107.500, 0.000, 106.456)",51.455622919,GPA16GT5090-A-P8,GPA40GT5090-A-P12,GBN250EV5GT-090,ROBOTIS-X430,HN12-N101,MA-HN12-P8,OS-P12-45,"(96.250, 0.000, 106.456)","(93.850, 0.000, 106.456)","NOMINAL SOLIDS INSTALLED; MATERIAL, FIT, TOLERANCE, FASTENER, RUNOUT, CAPACITY AND PHYSICAL PROOF OPEN","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_ANKLE_ROLL,LD-20,"(62.500, 0.000, 35.000)","(0, 1, 0)","(0, 0, 1)",-55.000,"(62.500, -55.000, 35.000)","(62.500, -55.000, 84.965)",49.965206523,GPA20GT5090-A-P10,GPA40GT5090-A-P12,GBN255EV5GT-090,ROBOTIS-X430,HN12-N101,MA-HN12-P10,OS-P12-55,"(62.500, -43.750, 84.965)","(62.500, -41.350, 84.965)","NOMINAL SOLIDS INSTALLED; MATERIAL, FIT, TOLERANCE, FASTENER, RUNOUT, CAPACITY AND PHYSICAL PROOF OPEN","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_HIP_PITCH,LD-15,"(62.500, 0.000, 370.000)","(1, 0, 0)","(0, 0, 1)",45.000,"(107.500, 0.000, 370.000)","(107.500, 0.000, 419.359)",49.358512477,GPA20GT5090-A-P10,GPA30GT5090-A-P12,GBN225EV5GT-090,ROBOTIS-540,HN13-N101,MA-HN13-P10,OS-P12-45,"(96.250, 0.000, 419.359)","(93.250, 0.000, 419.359)","NOMINAL SOLIDS INSTALLED; MATERIAL, FIT, TOLERANCE, FASTENER, RUNOUT, CAPACITY AND PHYSICAL PROOF OPEN","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_HIP_ROLL,LD-20,"(62.500, 0.000, 390.000)","(0, 1, 0)","(0, 0, -1)",-55.000,"(62.500, -55.000, 390.000)","(62.500, -55.000, 340.035)",49.965206523,GPA20GT5090-A-P10,GPA40GT5090-A-P12,GBN255EV5GT-090,ROBOTIS-540,HN13-N101,MA-HN13-P10,OS-P12-55,"(62.500, -43.750, 340.035)","(62.500, -40.750, 340.035)","NOMINAL SOLIDS INSTALLED; MATERIAL, FIT, TOLERANCE, FASTENER, RUNOUT, CAPACITY AND PHYSICAL PROOF OPEN","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_KNEE_PITCH,LD-25K,"(62.500, 0.000, 210.000)","(1, 0, 0)","(0, 0, 1)",45.000,"(107.500, 0.000, 210.000)","(107.500, 0.000, 261.456)",51.455622919,GPA16GT5090-A-P10,GPA40GT5090-A-P12,GBN250EV5GT-090,ROBOTIS-540,HN13-N101,MA-HN13-P10,OS-P12-45,"(96.250, 0.000, 261.456)","(93.250, 0.000, 261.456)","NOMINAL SOLIDS INSTALLED; MATERIAL, FIT, TOLERANCE, FASTENER, RUNOUT, CAPACITY AND PHYSICAL PROOF OPEN","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
R_ANKLE_PITCH,LD-25,"(-62.500, 0.000, 55.000)","(1, 0, 0)","(0, 0, 1)",-45.000,"(-107.500, 0.000, 55.000)","(-107.500, 0.000, 106.456)",51.455622919,GPA16GT5090-A-P8,GPA40GT5090-A-P12,GBN250EV5GT-090,ROBOTIS-X430,HN12-N101,MA-HN12-P8,OS-P12-45,"(-96.250, 0.000, 106.456)","(-93.850, 0.000, 106.456)","NOMINAL SOLIDS INSTALLED; MATERIAL, FIT, TOLERANCE, FASTENER, RUNOUT, CAPACITY AND PHYSICAL PROOF OPEN","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
R_ANKLE_ROLL,LD-20,"(-62.500, 0.000, 35.000)","(0, 1, 0)","(0, 0, 1)",-55.000,"(-62.500, -55.000, 35.000)","(-62.500, -55.000, 84.965)",49.965206523,GPA20GT5090-A-P10,GPA40GT5090-A-P12,GBN255EV5GT-090,ROBOTIS-X430,HN12-N101,MA-HN12-P10,OS-P12-55,"(-62.500, -43.750, 84.965)","(-62.500, -41.350, 84.965)","NOMINAL SOLIDS INSTALLED; MATERIAL, FIT, TOLERANCE, FASTENER, RUNOUT, CAPACITY AND PHYSICAL PROOF OPEN","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
R_HIP_PITCH,LD-15,"(-62.500, 0.000, 370.000)","(1, 0, 0)","(0, 0, 1)",-45.000,"(-107.500, 0.000, 370.000)","(-107.500, 0.000, 419.359)",49.358512477,GPA20GT5090-A-P10,GPA30GT5090-A-P12,GBN225EV5GT-090,ROBOTIS-540,HN13-N101,MA-HN13-P10,OS-P12-45,"(-96.250, 0.000, 419.359)","(-93.250, 0.000, 419.359)","NOMINAL SOLIDS INSTALLED; MATERIAL, FIT, TOLERANCE, FASTENER, RUNOUT, CAPACITY AND PHYSICAL PROOF OPEN","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
R_HIP_ROLL,LD-20,"(-62.500, 0.000, 390.000)","(0, 1, 0)","(0, 0, -1)",-55.000,"(-62.500, -55.000, 390.000)","(-62.500, -55.000, 340.035)",49.965206523,GPA20GT5090-A-P10,GPA40GT5090-A-P12,GBN255EV5GT-090,ROBOTIS-540,HN13-N101,MA-HN13-P10,OS-P12-55,"(-62.500, -43.750, 340.035)","(-62.500, -40.750, 340.035)","NOMINAL SOLIDS INSTALLED; MATERIAL, FIT, TOLERANCE, FASTENER, RUNOUT, CAPACITY AND PHYSICAL PROOF OPEN","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
R_KNEE_PITCH,LD-25K,"(-62.500, 0.000, 210.000)","(1, 0, 0)","(0, 0, 1)",-45.000,"(-107.500, 0.000, 210.000)","(-107.500, 0.000, 261.456)",51.455622919,GPA16GT5090-A-P10,GPA40GT5090-A-P12,GBN250EV5GT-090,ROBOTIS-540,HN13-N101,MA-HN13-P10,OS-P12-45,"(-96.250, 0.000, 261.456)","(-93.250, 0.000, 261.456)","NOMINAL SOLIDS INSTALLED; MATERIAL, FIT, TOLERANCE, FASTENER, RUNOUT, CAPACITY AND PHYSICAL PROOF OPEN","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
