first_axis,second_axis,common_volume_mm3,minimum_nominal_distance_mm,state,overlapping_part_pairs,scope,warning
L_ANKLE_PITCH,L_ANKLE_ROLL,0.000000000,5.500000,NO COMMON VOLUME,NONE,"RIGID PRODUCT/ACTUATOR/GUARD/SHAFT ENVELOPES; TOLERANCE, CABLES, DEFORMATION AND MOTION SWEEP EXCLUDED","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_ANKLE_PITCH,L_HIP_PITCH,0.000000000,217.771136,NO COMMON VOLUME,NONE,"RIGID PRODUCT/ACTUATOR/GUARD/SHAFT ENVELOPES; TOLERANCE, CABLES, DEFORMATION AND MOTION SWEEP EXCLUDED","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_ANKLE_PITCH,L_HIP_ROLL,0.000000000,170.422567,NO COMMON VOLUME,NONE,"RIGID PRODUCT/ACTUATOR/GUARD/SHAFT ENVELOPES; TOLERANCE, CABLES, DEFORMATION AND MOTION SWEEP EXCLUDED","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_ANKLE_PITCH,L_KNEE_PITCH,0.000000000,49.813388,NO COMMON VOLUME,NONE,"RIGID PRODUCT/ACTUATOR/GUARD/SHAFT ENVELOPES; TOLERANCE, CABLES, DEFORMATION AND MOTION SWEEP EXCLUDED","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_ANKLE_PITCH,R_ANKLE_PITCH,0.000000000,111.000000,NO COMMON VOLUME,NONE,"RIGID PRODUCT/ACTUATOR/GUARD/SHAFT ENVELOPES; TOLERANCE, CABLES, DEFORMATION AND MOTION SWEEP EXCLUDED","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_ANKLE_PITCH,R_ANKLE_ROLL,0.000000000,86.395891,NO COMMON VOLUME,NONE,"RIGID PRODUCT/ACTUATOR/GUARD/SHAFT ENVELOPES; TOLERANCE, CABLES, DEFORMATION AND MOTION SWEEP EXCLUDED","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_ANKLE_PITCH,R_HIP_PITCH,0.000000000,284.188900,NO COMMON VOLUME,NONE,"RIGID PRODUCT/ACTUATOR/GUARD/SHAFT ENVELOPES; TOLERANCE, CABLES, DEFORMATION AND MOTION SWEEP EXCLUDED","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_ANKLE_PITCH,R_HIP_ROLL,0.000000000,224.680554,NO COMMON VOLUME,NONE,"RIGID PRODUCT/ACTUATOR/GUARD/SHAFT ENVELOPES; TOLERANCE, CABLES, DEFORMATION AND MOTION SWEEP EXCLUDED","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_ANKLE_PITCH,R_KNEE_PITCH,0.000000000,168.757253,NO COMMON VOLUME,NONE,"RIGID PRODUCT/ACTUATOR/GUARD/SHAFT ENVELOPES; TOLERANCE, CABLES, DEFORMATION AND MOTION SWEEP EXCLUDED","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_ANKLE_ROLL,L_HIP_PITCH,0.000000000,241.911774,NO COMMON VOLUME,NONE,"RIGID PRODUCT/ACTUATOR/GUARD/SHAFT ENVELOPES; TOLERANCE, CABLES, DEFORMATION AND MOTION SWEEP EXCLUDED","PRELIMINARY - WHOLE-BODY PRODUCT PACKAGING CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
