relative_path,sha256,bytes,warning
analysis-status.json,654660486c173b7843cf675940fcf52025183491762335c9e3068dff804ae25f,1445,"PRELIMINARY - CURVED MESH METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
corner-bijection-v04_refined_high_order.csv,ed8d37f81ea3e9be4be9ed1844cbdd62aafa4dc1a489d48a6db49a1fa8fdd725,2756215,"PRELIMINARY - CURVED MESH METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
edge-map-v04_refined_high_order.csv,5f3ca50d8439883f1bb64d9823c6652378434608e40c7ec556e65b220c4fc457,13789033,"PRELIMINARY - CURVED MESH METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
element-corner-identity-v04_refined_high_order.csv,d543e2b2b7b726a0d8e79e54d89c7696e872992fa70247f547e9b15164581fc3,8584156,"PRELIMINARY - CURVED MESH METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
failed-attempt-register.csv,82d52605e6cbf89dd5a3931a434cf22d590b3f1b6ff88cd2fc6b33956d447d57,400,"PRELIMINARY - CURVED MESH METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
jacobian-screen-register.csv,b4286273f4e896359c2cb2f3eb377b828478b55a031cde4608e2ba9a47eed46e,1774,"PRELIMINARY - CURVED MESH METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
occ-corner-membership-v04_refined_high_order.csv,2c0347670e66f622b891a41a2bea672c08dc821dfc00fac1f8de3387f44858c6,1369,"PRELIMINARY - CURVED MESH METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
raw-v04_refined_high_order.npz,6ebf5c1c4141bc21ac585a6264770749a5f95e3bfb7422bda6381bbf24a566b6,2980261,"PRELIMINARY - CURVED MESH METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
README.md,5f6fc37849b23d39fb77f649aed9b7ecbc4900c174ec4315cfd1163acc0d7141,647,"PRELIMINARY - CURVED MESH METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
runtime-input-register.csv,f9ed1e184dbdfaaafe341ae6eee30e865bb3854c5789c0afb5974875f711ae64,1725,"PRELIMINARY - CURVED MESH METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
variant-register.csv,be4dfd51796b9af51cb90388553f9a176eef797f41365af50a2b889b83257325,2469,"PRELIMINARY - CURVED MESH METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
