relative_path,sha256,bytes,warning
acceptance-criteria.csv,08acc81be23e89c07e121da4e9f9800831bd657e526af938d0085b00c1ffd903,3100,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
acceptance-matrix.csv,3d245636501bfe8f9356ea10b8778fe3f51e32ec7097993831e5c1892370d652,1239,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
analysis-status.json,402b1bbd635c856c6c6ce325bf335a9c7ba9de8d91264dd62164d27228bbe8c0,935,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
index.html,1fd82c407db4aa01fc38d9133647b37fc7d2303d168aa04af6dc6fbaa8409c14,20752,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
mesh-plan.csv,b7201ed1e503752b17b164e80a448c9af9fcf948a156d7701f04750e47279e3e,855,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
open-holds.csv,a23a566c25e7903c7352d95c0a4982c7e2e9415b713a1f67f1661257cae9c0c9,1421,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
physical-zone-register.csv,086e001dc397f4bc49f3d1204e078a2fe03bf01d81e192d8615987fe5e5d8006,2573,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r278-instability-audit.csv,835b5cfdfcf2029459cc576bbb193c5976e2d017d64a84e938f177c4649ca88a,5601,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
README.md,e51b6b6abe2c5b3acf4a53c022f8bed9f91c59c21b3f98cbf9d2c78e3ea6d94f,310,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
singularity-register.csv,95de1ed52ddaf14b7511d769ff4045c23fe1a98a5f4826bfa2774cf5aed9318d,915,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
