path,bytes,sha256
color-identification-hold.csv,1278,bcc830af9f6dda171d1c798648924814457bc4d319101db63fe54592e552df43
conductor-fill-overlay.svg,2033,2bf0fa75ea76f9a5de29111a0191f4cf85a8a525076dc25c56dd0fa899d60345
duct-occupancy-screen.csv,1656,a2e9e35e4fa06ef0fccd9001161cb0c6cf8c44ee7a6ea44db56b26e8a99e73e6
exact-conductor-candidate.csv,694,4b479247a024a45d31ce0a4d7b0a243601ea56a7a347dc5d4dcf1904748ca377
index.html,5837,500749f220bcca4d4402684e8484793a1a493a32a2b7e43365e0e6328da2004e
inspection-register.csv,2176,5bb9a1c72d92f0c505c9e7dabc9b2ba93787927595e2d4c4e78d7a0cff576777
open-holds.csv,3408,c49ba422e289ed9968643bab6f228b01959c4414557985fef6f6387528c041f3
p121-conductor-schedule.csv,3097,7431fb01a9a772c44730dfe164aba921a0cab27e90a5e21326e308d5dd7cd932
package-status.json,1224,e62fe40c4049a6aa3178986b9abf72728fc13c3312ed43c615050ed1d3c640c0
README.md,426,3399f3cbc5ec0f124c9e13e66d33744613afb2f0310cda94a3431cee2b0c3a8e
route-length-screen.csv,792,aa70cc879f5dc625dc4a5066ec0b32549b12d43ca7926a6b1ad5ab99f2922440
source-register.csv,4340,87e9fca2866753dd640da7bf6d4f5dd6d4e3408a71f999ea8a0d421457f89f9b
terminal-compatibility.csv,1271,177f7e7e2953ad2f2b950a2ded27148ef53cd6fae734fe29d0c0465cfc154c66
thermal-screen.csv,1556,09bbbb32a88fc41786a7e7644682c7c420012ac360e2dddf5a8ce0f9974a8f54
voltage-drop-screen.csv,2054,af6b45a3099bae63f7e51114b17fc61e72b91063e85e72b01edc7682d8348a3d
wd2-known-occupancy.csv,1394,b88ff1e11c3ae227583932ec15c2080e8c24c55811aa3f2087c0a81a906d3768
