part_id,module,role,source_step_path,source_step_sha256,source_bbox_mm,source_volume_mm3,stl_path,stl_sha256,stl_bytes,source_tessellation_sha256,triangle_count,mesh_volume_mm3,orientation_matrix_row_major,translation_xyz_mm,bed_min_xyz_mm,bed_max_xyz_mm,oriented_bbox_x_mm,oriented_bbox_y_mm,oriented_bbox_z_mm,step_bbox_x_mm,step_bbox_y_mm,step_bbox_z_mm,scale,bed_normalized,intended_use,built_quantity,inspection_result,structural_credit,warning
T01_TORSO_RAIL_R,T01,primary frame rail,hr30/whole-body-p0.1/manufacturing-files/parts/T01/T01_TORSO_RAIL_R/T01_TORSO_RAIL_R.step,13ab0e202ee763345e5387185477c462f39735996b018571190196887a23282b,18.000 x 18.000 x 145.986 mm,14036.863383,stl/T01/T01_TORSO_RAIL_R.stl,05257dd7f2db313ffbf2fbdb6118ba93620a828611a048017b332fcac1c7983d,271884,5413a7e4ec0150dd78a669b96cf5eff06c069926c6c2879ae15117d84affa578,5436,14035.478787,0 0 1 1 0 0 0 1 0,-429.006866455 80.000000000 3.000000000,5.000000 5.000000 0.000000,150.986298 23.000000 18.000000,145.986298,18.000000,18.000000,18.000000,18.000000,145.986287,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
T01_TORSO_RAIL_L,T01,primary frame rail,hr30/whole-body-p0.1/manufacturing-files/parts/T01/T01_TORSO_RAIL_L/T01_TORSO_RAIL_L.step,fb8273019c2878920f752c196aedbdfbd09642882515e2b7036aad91631bf76c,18.000 x 18.000 x 145.986 mm,14036.863383,stl/T01/T01_TORSO_RAIL_L.stl,6b1ac22207565a5395d5f40cd72d5bb4177224969e250323b007c052cc24b023,271884,b14ef01122a33a1fa17a27e5484a6b096f1e3a6f5e19b4469f42ff5584ac96fe,5436,14035.478787,0 0 1 1 0 0 0 1 0,-429.006866455 -52.000000000 3.000000000,5.000000 5.000000 0.000000,150.986298 23.000000 18.000000,145.986298,18.000000,18.000000,18.000000,18.000000,145.986287,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
T01_SHOULDER_CROSS_TUBE,T01,shoulder load bridge,hr30/whole-body-p0.1/manufacturing-files/parts/T01/T01_SHOULDER_CROSS_TUBE/T01_SHOULDER_CROSS_TUBE.step,05516ed6b1e4f15e5af24ac3ea44feffa534c9dc2e5036282888e3159b586b7a,174.000 x 28.000 x 24.000 mm,34745.353073,stl/T01/T01_SHOULDER_CROSS_TUBE.stl,9698a6191915dfdd10b6beaace0b0d7195f18999ddbeaba3acb9a3dc871fb200,426084,680eafb0bccbabb61d17362a3d6f189bf64fa8ac8e1eac24a20b9f04efdf09ea,8520,34743.317914,1 0 0 0 1 0 0 0 1,92.000000000 19.000000000 -566.000000000,5.000000 5.000000 0.000000,179.000000 33.000000 24.000000,174.000000,28.000000,24.000000,174.000000,28.000000,24.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
P01_PELVIS_PLATE_FRONT,P01,pelvis frame plate,hr30/whole-body-p0.1/manufacturing-files/parts/P01/P01_PELVIS_PLATE_FRONT/P01_PELVIS_PLATE_FRONT.step,e3d1dd25ad3edd097f3bd2fe39d491b22ccd765f3a6d98daea77e46dd340f8b4,136.000 x 5.000 x 62.000 mm,23179.462147,stl/P01/P01_PELVIS_PLATE_FRONT.stl,aa42df2b258ea8826f3c55fda0faa458889dfa929fae31aaf8c74c37ba17d403,344684,87765e3f52568c974f713a1d712a82959078af051092b65870be6917656e0d4a,6892,23177.713546,0 0 1 1 0 0 0 1 0,-350.000000000 73.000000000 33.500000000,5.000000 5.000000 0.000000,67.000000 141.000000 5.000000,62.000000,136.000000,5.000000,136.000000,5.000000,62.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
P01_PELVIS_PLATE_REAR,P01,pelvis frame plate,hr30/whole-body-p0.1/manufacturing-files/parts/P01/P01_PELVIS_PLATE_REAR/P01_PELVIS_PLATE_REAR.step,d9cd23d4a1ba7d7e265b7b8e5947693718afbb3210fdcf3cdc50ad3c34e1ad95,136.000 x 5.000 x 62.000 mm,23179.462147,stl/P01/P01_PELVIS_PLATE_REAR.stl,a327b988fbd2e0fc6ed1289dd2fb6b7afbd069d21b18ff378153e67d4bffddf3,344684,aafcaa12682912a5a5f6f7f20933722b3049512e6e20dc7c252b6b2928bed20f,6892,23177.713547,0 0 1 1 0 0 0 1 0,-350.000000000 73.000000000 -28.500000000,5.000000 5.000000 0.000000,67.000000 141.000000 5.000000,62.000000,136.000000,5.000000,136.000000,5.000000,62.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
P01_WAIST_BRIDGE,P01,waist load bridge,hr30/whole-body-p0.1/manufacturing-files/parts/P01/P01_WAIST_BRIDGE/P01_WAIST_BRIDGE.step,b98b8069470d11df21ec7ed1a56a5cb0e61097aa6a388d03efef10f343a7acb7,112.000 x 62.000 x 6.000 mm,26281.892719,stl/P01/P01_WAIST_BRIDGE.stl,57a53dd4f6f65a0e35d39056c87332cb27644ef4345d43941e5607b258aaeb87,345184,620d20000f22744dbfd96628853d3154424294b2b8d1bb292b85064d26ee292a,6902,26278.951122,1 0 0 0 1 0 0 0 1,61.000000000 36.000000000 -411.000000000,5.000000 5.000000 0.000000,117.000000 67.000000 6.000000,112.000000,62.000000,6.000000,112.000000,62.000000,6.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
N01_NECK_TUBE,N01,neck frame tube,hr30/whole-body-p0.1/manufacturing-files/parts/N01/N01_NECK_TUBE/N01_NECK_TUBE.step,1e9116c0e5063d59060532afa063cd90bd1361ab549799ad8241d470823ffc9f,38.000 x 38.000 x 58.000 mm,26820.160952,stl/N01/N01_NECK_TUBE.stl,da4932da11d74efc916e53f51a910b1b59ebb15646eae6e49ec1a47ca768f585,346384,b9bef8c0460c9e736800ec1e4c508118fb8779df5869a6afa5362dd3b6611d45,6926,26816.258361,0 0 1 1 0 0 0 1 0,-591.000000000 24.000000000 19.000000000,5.000000 5.000000 0.000000,63.000000 43.000000 38.000000,58.000000,38.000000,38.000000,38.000000,38.000000,58.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
P01_RESTRAINT_BRIDGE,P01,fall-restraint load-path candidate,hr30/whole-body-p0.1/manufacturing-files/parts/P01/P01_RESTRAINT_BRIDGE/P01_RESTRAINT_BRIDGE.step,a0a63d84b6b42049f183c5e9ae6a1a2de2ba4ac3c74fa67f9c4c255c7c606876,84.000 x 14.000 x 12.000 mm,13745.014642,stl/P01/P01_RESTRAINT_BRIDGE.stl,b241844bc1125c433ec0e8ea4922f8d632cfee31caf8e7ded6bfb5832d429365,213084,bb02fc5e3fd35291cba0bd7a591473dd386abad4d02e0aec14f20dec21991a49,4260,13743.733659,1 0 0 0 1 0 0 0 1,47.000000000 -19.000000000 -404.000000000,5.000000 5.000000 0.000000,89.000000 19.000000 12.000000,84.000000,14.000000,12.000000,84.000000,14.000000,12.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
L01_SHIN_SIDE_FRONT,L01,shin side plate,hr30/whole-body-p0.1/manufacturing-files/parts/L01/L01_SHIN_SIDE_FRONT/L01_SHIN_SIDE_FRONT.step,720001b6b7aa13c1aaf01a42d92199ba4fceaedc5dd9793671db29c0ac718801,50.000 x 2.500 x 136.000 mm,9825.531119,stl/L01/L01_SHIN_SIDE_FRONT.stl,f313fdc9367ff85306dc844988089fc2e969dced906d44dd4d9bb5085e7b8d16,257084,1655d435b8ba600d868c90300c2aa4bd157b9b02e471446b6e2f59f918cb074f,5140,9824.932372,0 0 1 1 0 0 0 1 0,-54.500000000 -32.500000000 21.250000000,5.000000 5.000000 0.000000,141.000000 55.000000 2.500000,136.000000,50.000000,2.500000,50.000000,2.500000,136.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
L01_THIGH_SIDE_FRONT,L01,thigh side plate,hr30/whole-body-p0.1/manufacturing-files/parts/L01/L01_THIGH_SIDE_FRONT/L01_THIGH_SIDE_FRONT.step,65e18418ee93d78c9a818ba1760917628b10e9bfb2c044ae3cb0fe81cde50a88,56.000 x 2.500 x 142.000 mm,11214.175184,stl/L01/L01_THIGH_SIDE_FRONT.stl,7295fda2cb5425084edf12fb8c982cd35108a3b3fa2837a13319ba915c8bb1ea,257084,95fc50f6f96e94f3999116e90f02628dcbc29032a6b2013ba651fe86473970fe,5140,11213.537980,0 0 1 1 0 0 0 1 0,-219.000000000 -29.500000000 21.250000000,5.000000 5.000000 0.000000,147.000000 61.000000 2.500000,142.000000,56.000000,2.500000,56.000000,2.500000,142.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
