path,bytes,sha256
acceptance-matrix.csv,4483,bcecc33f6b4ca220bcb93e229d15cf05c9ff733865f46d9ee391e28cf725e80a
clearance-screen.csv,2279,9f29d5f5a59da37629535116a34e234cfdcfbf754f639428077130dc7aec3af0
connector-anchor-register.csv,1985,70939893e8e9d2cc74b8dbbe08cc9ac6c904d9a03512fd21e413666b2190cf1e
depth-stack-screen.csv,2466,98265b4514cbfe2edb2c1309c7081ac5bbdd3363484b6ad927caabb5409bdbbc
hardware-bom.csv,1152,f74c2040258cb39392b06dc119c0d9cbfb4d9d1396cec368efc2ae90d453ce67
hole-coordinate-register.csv,3250,40d42a61a95b2e405f294e7eb59651f457028752b8e3516d6b885c6997a3ffc7
inert-mockup-definition.csv,1289,86cd97a5cb203f27414fcf6978b368d6e405c8898d0b913b20bf71ef0b3e515b
no-drill-metrology-form.csv,4788,7e90ff7e26050db8239d81d5144f336ad5a5e97797f2035001941d9bdce63bb2
open-holds.csv,4523,8419413304b3a0ce53c2a476ece5389826af62fbcfc5957158be4e1019d5afa5
package-status.json,1311,c677614abde43dfb7bf4d92f42734331d0edec8408233164f4f52c861d92e7c2
panel-datum-screen.svg,3244,418f39685da4cf1a2158e173f7bca4871ee5686ac5e8c76f107a7dd1b5c78dbd
README.md,313,bb20b8d9384893d6bbe21abd9f2dfe9d277b52c231253456ddcf87f614414e4b
route-anchor-screen.csv,1878,570fe8d53721831052c3dc3e2c919a153b0fefc4daabc05ac6d6e32e8b28d694
source-register.csv,4784,136631285fad3a038c581f05fe2e67fa7e7fcf0472d2201c3384fad90128ba8b
transform-definition.csv,434,e5f6edb159af79241956da08e1acd86dc6b9be738fe72182bf4e7d82548ea37a
