relative_path,sha256,bytes,warning
analysis-status.json,9fcb158a97059c7ff3d9f4a8c1acb3c5270fc1a228f9a687ecd6d0c933f5cae7,1474,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
exact-input-register.csv,15cf3963bebfd8649cc2b3498336c4a368434e4acc367c45c389729b540b0293,1813,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
execution-provenance.json,a3dda0734a501a30496994d24948bd0a24e6f9b54afa4911404322c105b2a320,921,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
face-fidelity-summary.csv,7d9801b26c9a3b0bd97b6c1f431668b25d14a312b7aa75646918e0b0d05eea80,71629,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
facet-to-occ-register.csv,0f5ac088e75cfb67a25122a5e4afb2d4ee2607af21cecdd5b974621a4789aa8f,9243044,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
fidelity-remesh-preregistration.json,ad969ff3042a10441eed9b9a443766934fccbcf0e0f79c5bdc511b05148aa6d0,9097,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
index.html,d7e43d9eca8e3a718b6fef1963d6d3996fa803c710cc233fd3137e133304645b,9662,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
load-boundary-preservation.csv,72e8ea186845d1e68190770c1aaad7cbb3490cce17a8b3c9d1bf203f582bdcda,1666,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
open-holds.csv,102d7956b12cfcfc4f43f517ee1be373599f6849ffc8fe5c3708f57b3481bff8,2367,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
raw-facet-load-evidence.npz,a2935e3fa5238b13341bf121a11e7312f5f1a0ac1b666d6d9bd7bd48a245c27a,9067083,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
README.md,1a2975027b6feea98df4073ba894d505f1ce91303dc333d482c3d58089cc3baf,1096,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
validation-register.csv,0b8c6e5320b744c7f989552733dbd37f3acf968c297808fb293c4d829cb64248,2578,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
