path,bytes,sha256
acceptance-matrix.csv,2199,a9c1be54df3120ffb5c5b9816c3979f484fd24ff176f6b378431d4583db3e930
evidence-location-plan.csv,2230,3f6ac1a253b1ccdf17263b71d7d46a4d904850a41fe2529bb5d6dbd9edd08d33
hold-point-snapshot.csv,2871,c34a59a95a7a9218b9fc1827647675acf0539d859ed7b70c27526559add09377
hsi-execution-register.csv,5539,e2d00a33605feddb2d00260236544076ef886d5b9d71e97eae0fb2ae553f503a
index.html,55695,60ef7a18ff68bf199217daff656be25c871fbd7e9f999a6553df94c1906ba0b7
instrument-readiness.csv,3044,73e53757dc6adcedf84fabb8d59bb0ce150d42de522e0fa5d2e7dfec68000a4e
open-holds.csv,3063,20806807f892f05812bafd055eca16b4a18d14b514cb6f20d58bdddf71ab24d9
package-status.json,930,17bdacd4dd434914e08563ac09d7682c59c9da617aa4ddd0fef4de0f79e5a812
purchase-gate-snapshot.csv,2381,b1f7af859fb4772a20e1612078563c3d5b935a93fe9c509410be40b2543b3feb
README.md,344,67abab473da9a5522360bf1ad450edff47a55f26137144e6f0b738adb48cf14c
role-assignment-template.csv,1568,d6dcf59641a43b2fa2fc9fb1ec046da803345bad80310f353ee28a779a274046
session-traveler.csv,8190,be8afab4d4ec9c9c272a00d676e91302461ae2ea77a1fa9e135e770e817d810e
six-article-register.csv,1460,cbee7736d12d604ce732eb840590ee9e09f145d517803076b659cd0718610006
source-binding.csv,2265,6c19d54b5d0922d22aaf05eb6535593b94daef2cf01c344a5b5deb05796cc31f
stop-work-register.csv,2950,c9506d239ca626fceb80db771b90861e0896ca610b739ab2a7db2f6d7282e023
supplier-question-snapshot.csv,2551,b5ef00fbdc18f99a85ab089ae5db8086ce1779a8542644546c9a8c5d3eaefb16
