relative_path,sha256,bytes,warning
analysis-status.json,bf667c2a241e8f706d0ebf37434b2a795657f39bf7fd9a56924d062a276c7123,1037,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
corner-bijection-r284_v08_ultrafine_fixed.csv,eb26677159c71798f7f56b6bb60d5e9a48c3ba8c4a2f27661da29dae95e7cfd2,12173032,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
edge-map-r284_v08_ultrafine_fixed.csv,0106e7da436f0c0da4e7443bad6f8aef0bfceaaf8bd99a88fd3bc73b134e8d7f,64374242,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
element-corner-identity-r284_v08_ultrafine_fixed.csv,8917139f8bb58e320684fd98c12342d70ad1f247f1d56255ab7b00d8017167b1,43072012,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
input-register.csv,8bde7b1481b3c4d0f7c1487b8b3aa2007dfd4bee1db383935a73578d562dba41,1433,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
jacobian-screen-register.csv,fb0d03abd911befabaef00423f935c6a991693bfb94087621dd17f3c6da43ac7,2081,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
occ-corner-membership-r284_v08_ultrafine_fixed.csv,a7657279dd1596d9c717d7431d0297c167e5639fdf0838baac328fac55c0e4f7,1452,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
raw-r284_v08_ultrafine_fixed.npz,dbc7d2a414d4ee4117b9464c4fc847eb1d8b6b4433ad91d97311509585027584,14399934,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
README.md,b5ff9174fb2941a9409c0aa964f426f4df8ae69666112c33421f84471fbb5977,390,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
runtime-provenance.json,fd35cf03d4368aeb73f7e0042426e12078d0aebaf8840abea8d3f1f37d7d9ff3,2692,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
variant-register.csv,1ce088b0c70e519323548a7cb88a0be52b2d9a402e5b672d9da8e410482e3015,3174,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
