source_id,organization,scope,url,revision_or_date,accessed_date
BFR-S01,Boston Public Library,current 3D-print availability and locations,https://www.bpl.org/faq/printing-copying-and-scanning/,LIVE OFFICIAL PAGE; REVISION/DATE NOT STATED,2026-08-17
BFR-S02,Boston Public Library,KBLIC MakerBot Sketch limits and submission rules,https://www.bpl.org/about-the-bpl/official-policies/kirstein-business-library-innovation-center-3d-printing-guidelines/,LIVE OFFICIAL POLICY PAGE; REVISION/DATE NOT STATED,2026-08-17
BFR-S03,Artisans Asylum,"current Boston shop list, access paths and contact",https://www.artisansasylum.com/home,LIVE OFFICIAL PAGE; REVISION/DATE NOT STATED,2026-08-17
BFR-S04,Artisans Asylum,machine-shop equipment and training state,https://wiki.artisansasylum.com/wiki/Category:Machine_Shop,LIVE ORGANIZATION WIKI; REVISION/DATE NOT STATED,2026-08-17
BFR-S05,Artisans Asylum,"private instruction for machining, fabrication, 3D printing and KiCad",https://www.artisansasylum.com/private-lessons,LIVE OFFICIAL PAGE; REVISION/DATE NOT STATED,2026-08-17
BFR-S06,Boston Makers,local FDM/digital fabrication capability,https://www.bostonmakers.org/the-space/,LIVE OFFICIAL PAGE; REVISION/DATE NOT STATED,2026-08-17
BFR-S07,Mill Forge Makerspace,"south-of-Boston welding, metal, CNC and additive capability",https://millforge.org/,LIVE OFFICIAL PAGE; REVISION/DATE NOT STATED,2026-08-17
BFR-S08,Armstrong Machining,Beverly prototype CNC and welding/finishing,https://www.armstrongmachining.com/,LIVE OFFICIAL PAGE; REVISION/DATE NOT STATED,2026-08-17
BFR-S09,True Position Machine,prototype metal/plastic CNC and DFM from STEP/IGES/PDF,https://tpmcnc.com/rapid-prototyping-services/,LIVE OFFICIAL PAGE; REVISION/DATE NOT STATED,2026-08-17
BFR-S10,Borg Design,"Hudson prototype machining, additive and DFM",https://www.borgdesign.com/,LIVE OFFICIAL PAGE; REVISION/DATE NOT STATED,2026-08-17
BFR-S11,Tucker Engineering,"Peabody CNC machining, deburring, assembly and finishing",https://www.tuckereng.com/,LIVE OFFICIAL PAGE; REVISION/DATE NOT STATED,2026-08-17
