relative_path,sha256,bytes,warning
analysis-status.json,d3d272599d3d4ea065558632bb46201ccf444b20084de8f502e945b9b9632417,955,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
exact-input-register.csv,d08e280b809bcc31ec0a00216071f0118b4472f16e3be4a0fa60481bdb76f6f3,1442,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
failed-attempt-register.csv,5c1a149bf61f292a1b95b5562e0f3f143a9f08fc992ad62ff8d50d9970a7b550,676,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
README.md,8b449894be783bbc6da2502c49e842525da6c0d506ae26e9baefb68fca2d70c3,609,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
run-a/corner-bijection-r287_fidelity_v01.csv,d24087f8c62a6d2f50a221fe7bf7a7af1dc354be9f9290cfd890e1481ab1263d,14988239,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
run-a/edge-map-r287_fidelity_v01.csv,71ec233e547e5cd682bb6fd007aec3cce1ae47e1fe6d6fd1f903619f4c317e69,78835580,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
run-a/element-corner-identity-r287_fidelity_v01.csv,8a368156bd8d1cf5b24adc957e2486e414f8f28c555f907d2ae3dbd5548f904e,52110893,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
run-a/fidelity-target-entity-register.csv,46bd827a2d8d451a76dcfb7d6b8c6e294b05d7c06a1af1299106209342883708,45382,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
run-a/jacobian-screen-register.csv,9836ff61c9bb28f00fd1295817c6479776031732cb190a448909dbaa7b360aa1,1935,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
run-a/occ-corner-membership-r287_fidelity_v01.csv,66c6728e273e72376b748817a709c44bd22f0db78f63d1037fa9d3e1a68e6ba3,1407,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
run-a/raw-r287_fidelity_v01.npz,79b60e88f825bfc78634800e69bcfa4f995900fe759a5fa05ee6c7a412a3ced1,18471764,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
run-a/variant-register.csv,397b9816232f3a9797e0a0cef513278e6e4c30d666d10b520de83a9a8b9890ed,3802,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
