relative_path,sha256,bytes,warning
analysis-status.json,5286d6466d752357cfec0a83aafb32bfc6be731078b0dc728798e305ea923140,699,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v03-refined/analysis-status.json,c9ec62a296ccc877bc91fe3546e6317c101f8ebbf314eed81ac3d2900b39ba55,1035,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v03-refined/corner-bijection-r284_v03_refined_fixed.csv,99ac1bb03e51806eb5dae60f727522972c464919df79733ff10429e9b4083b27,2892260,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v03-refined/edge-map-r284_v03_refined_fixed.csv,15484c64d7c0f1b428dec180534bf5570c3c0e0ce4910618ec7ae954c9f37ee1,14548849,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v03-refined/element-corner-identity-r284_v03_refined_fixed.csv,054ee53399e9bffc415c66be6dd0d8635d6adff2fe17cc08544676f56735fc88,9181682,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v03-refined/file-manifest.csv,8c4e1eb65f798d18c32677b31b90ad8838dea579c8a399616aef0730e50b4e5a,3176,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v03-refined/input-register.csv,8bde7b1481b3c4d0f7c1487b8b3aa2007dfd4bee1db383935a73578d562dba41,1433,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v03-refined/jacobian-screen-register.csv,ddffd62aaa2bc32023d7832eb8904b2dca1c02b12a12e2fc51f63508a186acee,2067,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v03-refined/occ-corner-membership-r284_v03_refined_fixed.csv,8efa97da9d51cb9c7ec72060a74f6a7ffb9b20920f7e1735bbf52f9ef9a3a459,1438,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v03-refined/raw-r284_v03_refined_fixed.npz,60360bdad5a22a72243855e4b95b0b761231dc6f362775eb392d489ff88e06ab,2955922,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v03-refined/README.md,9445aa0316502c4beb3b3562e11c624eb6567d98727785051538c04e4450f743,388,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v03-refined/runtime-provenance.json,99abc574e4301a4c33b1d8c9349587d619a10b47239b72ab21157fcff44dbb90,2687,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v03-refined/variant-register.csv,3155b7f0e199adc3f2ec006328d07c0d6c2f6e5aa7305b70fdb5a0090056b88c,3155,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v06-fine/analysis-status.json,6de6e57eeeee7951e31ed1f2d374c821b326fea0c5f8b0ed4a9fa942619a849e,1030,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v06-fine/corner-bijection-r284_v06_fine_fixed.csv,60fa68c207ed46e9fe6eff03195cc1cf2133003a3b035f508c28da3856d8efa1,5281843,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v06-fine/edge-map-r284_v06_fine_fixed.csv,da88c41b661722ff8ae48c17e894946696fccfcade0a0e1a51261ae533d762d0,27029420,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v06-fine/element-corner-identity-r284_v06_fine_fixed.csv,61189a25e52479adbc759c4a05f1112627842be82ce6dc5f62d9cfced58646ca,17464246,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v06-fine/file-manifest.csv,d5d714a79a95479b31aecbca6f48d689ba2b45f33b8f9ea9ed62e34ed051c035,3162,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v06-fine/input-register.csv,8bde7b1481b3c4d0f7c1487b8b3aa2007dfd4bee1db383935a73578d562dba41,1433,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v06-fine/jacobian-screen-register.csv,52f8d256fee25ed4a5eb7f8d956f86f414ee4382e95541430863cbf88e4c65ff,1990,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v06-fine/occ-corner-membership-r284_v06_fine_fixed.csv,25b60525e6ab623ea4eeecbc20fa602521ec23e8139e31ea9abfd891e69a4b5c,1430,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v06-fine/raw-r284_v06_fine_fixed.npz,f7793bc6c283ff96a02993dafd3183527c0216b40f365888cfcc93aff51d7f54,5837494,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v06-fine/README.md,922d60f525e0665845d392c16f403ad4a097c0ab9903b4984849408788bdf383,385,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v06-fine/runtime-provenance.json,4306da54a99bc654a3416b0349ee04b6a797371a2e0e342bd5aa3dfcd96320ef,2682,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v06-fine/variant-register.csv,20075139bd5bd219f2f8cfb87dbec255aa8678715ab59f7bd0dbc19e4566977b,3141,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v08-ultrafine/analysis-status.json,bf667c2a241e8f706d0ebf37434b2a795657f39bf7fd9a56924d062a276c7123,1037,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v08-ultrafine/corner-bijection-r284_v08_ultrafine_fixed.csv,eb26677159c71798f7f56b6bb60d5e9a48c3ba8c4a2f27661da29dae95e7cfd2,12173032,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v08-ultrafine/edge-map-r284_v08_ultrafine_fixed.csv,0106e7da436f0c0da4e7443bad6f8aef0bfceaaf8bd99a88fd3bc73b134e8d7f,64374242,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v08-ultrafine/element-corner-identity-r284_v08_ultrafine_fixed.csv,8917139f8bb58e320684fd98c12342d70ad1f247f1d56255ab7b00d8017167b1,43072012,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v08-ultrafine/file-manifest.csv,624610cf6c1ffcf4fff076867c9ab3ed07c56350c2a19587b81e75565edf7715,3189,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
r284-v08-ultrafine/input-register.csv,8bde7b1481b3c4d0f7c1487b8b3aa2007dfd4bee1db383935a73578d562dba41,1433,"PRELIMINARY - FIXED-CORNER CURVED-MESH DEVELOPMENT SCREEN ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
