j1_deg,j2_internal_deg,positive_intersection_mm3,colliding_pairs,result,scope
-20.0,15.0,0.000000000,,PASS_NOMINAL_SAMPLE,new XC330 wrist components versus controlled P0.7 fixed/upper bodies; exact booleans after per-component conservative AABB broadphase; 5 degree samples only; cables guards tolerances deformation and between-sample proof excluded
-15.0,15.0,0.000000000,,PASS_NOMINAL_SAMPLE,new XC330 wrist components versus controlled P0.7 fixed/upper bodies; exact booleans after per-component conservative AABB broadphase; 5 degree samples only; cables guards tolerances deformation and between-sample proof excluded
-10.0,15.0,0.000000000,,PASS_NOMINAL_SAMPLE,new XC330 wrist components versus controlled P0.7 fixed/upper bodies; exact booleans after per-component conservative AABB broadphase; 5 degree samples only; cables guards tolerances deformation and between-sample proof excluded
-5.0,15.0,0.000000000,,PASS_NOMINAL_SAMPLE,new XC330 wrist components versus controlled P0.7 fixed/upper bodies; exact booleans after per-component conservative AABB broadphase; 5 degree samples only; cables guards tolerances deformation and between-sample proof excluded
0.0,15.0,0.000000000,,PASS_NOMINAL_SAMPLE,new XC330 wrist components versus controlled P0.7 fixed/upper bodies; exact booleans after per-component conservative AABB broadphase; 5 degree samples only; cables guards tolerances deformation and between-sample proof excluded
5.0,15.0,0.000000000,,PASS_NOMINAL_SAMPLE,new XC330 wrist components versus controlled P0.7 fixed/upper bodies; exact booleans after per-component conservative AABB broadphase; 5 degree samples only; cables guards tolerances deformation and between-sample proof excluded
10.0,15.0,0.000000000,,PASS_NOMINAL_SAMPLE,new XC330 wrist components versus controlled P0.7 fixed/upper bodies; exact booleans after per-component conservative AABB broadphase; 5 degree samples only; cables guards tolerances deformation and between-sample proof excluded
15.0,15.0,0.000000000,,PASS_NOMINAL_SAMPLE,new XC330 wrist components versus controlled P0.7 fixed/upper bodies; exact booleans after per-component conservative AABB broadphase; 5 degree samples only; cables guards tolerances deformation and between-sample proof excluded
20.0,15.0,0.000000000,,PASS_NOMINAL_SAMPLE,new XC330 wrist components versus controlled P0.7 fixed/upper bodies; exact booleans after per-component conservative AABB broadphase; 5 degree samples only; cables guards tolerances deformation and between-sample proof excluded
25.0,15.0,0.000000000,,PASS_NOMINAL_SAMPLE,new XC330 wrist components versus controlled P0.7 fixed/upper bodies; exact booleans after per-component conservative AABB broadphase; 5 degree samples only; cables guards tolerances deformation and between-sample proof excluded
30.0,15.0,0.000000000,,PASS_NOMINAL_SAMPLE,new XC330 wrist components versus controlled P0.7 fixed/upper bodies; exact booleans after per-component conservative AABB broadphase; 5 degree samples only; cables guards tolerances deformation and between-sample proof excluded
35.0,15.0,0.000000000,,PASS_NOMINAL_SAMPLE,new XC330 wrist components versus controlled P0.7 fixed/upper bodies; exact booleans after per-component conservative AABB broadphase; 5 degree samples only; cables guards tolerances deformation and between-sample proof excluded
