path,bytes,sha256
assembly-bom-register.csv,1694,8dccd0894a939b6cd7af60273cff58b3bde39b069d4f969595aca9073b89adb9
cam/drill/hr-v0-dxl-star-drill-report.txt,705,86929ea97f11bd63491164927aa34f92596fb0ce3d6ea1d6e767010a81738e9a
cam/drill/hr-v0-dxl-star-NPTH-drl_map.svg,25738,ffd7707fc40bf9f0a425fb6ee13e01a58cb46366253c5128bb7707dbd6e2a38a
cam/drill/hr-v0-dxl-star-NPTH.drl,397,aca2891a666c3f5ffcf085fc97a4bec3859fe2a34a3ec496498d4e1c36b89ff5
cam/drill/hr-v0-dxl-star-PTH-drl_map.svg,37192,1c254bfd0d3ded5d24ef352fe2cc7be0ec6ebb2a15d281d87f37a68e0662ebb1
cam/drill/hr-v0-dxl-star-PTH.drl,638,038c50d11334133baa2636bceb68117760595c3571bbcc62305ea82ec22216e8
cam/gerbers/hr-v0-dxl-star-B_Cu.gbl,44236,1cef626ad6e8b988b311e79ec291f7822ff5bacd0a24d187616d1196e8c1fc2b
cam/gerbers/hr-v0-dxl-star-B_Mask.gbs,2335,fbe60c7d99748a83cdf0289b2fd48757294a02ca5ace07a729e63c7db23b80e7
cam/gerbers/hr-v0-dxl-star-B_Paste.gbp,474,ccb3dd82058507f75638fba7b9b4d234bc003244f0b0e1c1b6e2a240f84c1ac2
cam/gerbers/hr-v0-dxl-star-B_Silkscreen.gbo,475,5de351a87ea132cfcf328cee4c18a1821bc034f8b78ae92f4cfdf0dca2255305
cam/gerbers/hr-v0-dxl-star-Edge_Cuts.gm1,711,0fcd20ad1466213e5be5e0223ee981666504e080b2de7fae3bd9f556a5740b27
cam/gerbers/hr-v0-dxl-star-F_Cu.gtl,3483,8db6d7922ef108b7d4d3cd7515b790afcee82c5921705028cc2c05fe9b626ab2
cam/gerbers/hr-v0-dxl-star-F_Mask.gts,2335,4e23067c7737fca0637dc249f08cd06450c59f8737fba10642fcfe04df5162e3
cam/gerbers/hr-v0-dxl-star-F_Paste.gtp,474,47166ec146de80179884e26bb89284e3fa4ae962a92ca18b1791d5f07fea2d4b
cam/gerbers/hr-v0-dxl-star-F_Silkscreen.gto,46328,223bb9322d3c2aa979d4d5807f6e62a26a966eb745162cc7b24b2d9d4e79c0d4
cam/gerbers/hr-v0-dxl-star-job.gbrjob,2879,08d19e452ad7256edb037ca6d8eb127053246d4f7662f9bb2d43e66c967c5542
cam/hr-v0-dxl-star-all-pos.csv,882,903ade9602d07d4b9f7811bde722ca4d709120d341386034970f36fd619a9249
cam/hr-v0-dxl-star-drc.rpt,527,65a34121b04d5abea954e1b37b1d0bbc64242b9a7cc75ea034be0220767c83b1
cam/hr-v0-dxl-star-stats.json,2057,a984027c2b34f2f4ddcc8c11835ee321b1d6d06ab459c35c62bf23ac1bddd172
cam/hr-v0-dxl-star.d356,1701,26dff91dafa90019ba92806e3e9467f8b9b0a75f6284f185dc3a4693781d4ac7
cam/kicad-cli.log,5181,af98089d1050ce90214686579e8346be358a7e0680f7720e8275c3d6c5694d0d
cam-output-register.csv,5622,abf955bd804d2969dcc090a42fb277df7cf21f5d733b365f7f35280090b82120
index.html,6525,cbdbe8203fa5a2535c7582bd90b9da7554d9e5f0625f00c721cf663ae61d5578
manufacturing-input-register.csv,3531,6f3989248469b6e3b545f47188e7a961dc41f7922ccf97b49403a557931a5a99
manufacturing-release-holds.csv,4467,0eef99b3a09dfad8f9eff455febe22e92605ca97773e6a3f3af3d7501b0a5d3a
mechanical-feature-register.csv,936,31f4640de7a0db633cbb27c90a41db5d6d1119d40029c790df01fd48724ecc54
package-status.json,1608,42d629cdb510c9e43a730ed6eedc054373c5b76cc6fae28af0abfd691fcca256
placement-parity-register.csv,2225,a3432ecbc61e18a96cac75bc8e655c3073408e0098258f4a89a59a3aff8d64f3
position-transform.json,570,9630080cf1786e352218d068db844973700c6f84efbfd5f402836db2ed24316f
README.md,1388,40409f5e61cebb7c05f35800af7863d9e8be60cf7a3c07eadbebd40636200291
terminal-parity-register.csv,4337,69334b30e2a2dfeebee3d0ce4a357a8f47ae619c7eedc56fd672627f03274771
