test_id,test,configuration,acceptance,execution,result,evidence_uri,warning
PAD2-T-01,incoming identity/CoC and thickness <=0.75 mm,received 2300327 coupon and P0.12 metal backup; exact fixture/repetitions SELECTION REQUIRED,SELECTION REQUIRED by qualified mechanical/test review,NOT EXECUTED,OPEN,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
PAD2-T-02,die-cut geometry flatness and captive retention,received 2300327 coupon and P0.12 metal backup; exact fixture/repetitions SELECTION REQUIRED,SELECTION REQUIRED by qualified mechanical/test review,NOT EXECUTED,OPEN,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
PAD2-T-03,force-deflection and hysteresis at actual ~9.75 mm/s and min/max temperature,received 2300327 coupon and P0.12 metal backup; exact fixture/repetitions SELECTION REQUIRED,SELECTION REQUIRED by qualified mechanical/test review,NOT EXECUTED,OPEN,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
PAD2-T-04,single-rail 10 deg/s instrumented impact,received 2300327 coupon and P0.12 metal backup; exact fixture/repetitions SELECTION REQUIRED,SELECTION REQUIRED by qualified mechanical/test review,NOT EXECUTED,OPEN,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
PAD2-T-05,twin-rail 10 deg/s instrumented impact and first-contact mismatch,received 2300327 coupon and P0.12 metal backup; exact fixture/repetitions SELECTION REQUIRED,SELECTION REQUIRED by qualified mechanical/test review,NOT EXECUTED,OPEN,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
PAD2-T-06,current/torque/power-removal transient during contact,received 2300327 coupon and P0.12 metal backup; exact fixture/repetitions SELECTION REQUIRED,SELECTION REQUIRED by qualified mechanical/test review,NOT EXECUTED,OPEN,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
PAD2-T-07,rebound and overtravel,received 2300327 coupon and P0.12 metal backup; exact fixture/repetitions SELECTION REQUIRED,SELECTION REQUIRED by qualified mechanical/test review,NOT EXECUTED,OPEN,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
PAD2-T-08,compression set wear and retention through qualified cycle count,received 2300327 coupon and P0.12 metal backup; exact fixture/repetitions SELECTION REQUIRED,SELECTION REQUIRED by qualified mechanical/test review,NOT EXECUTED,OPEN,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
PAD2-T-09,aging contamination and temperature exposure,received 2300327 coupon and P0.12 metal backup; exact fixture/repetitions SELECTION REQUIRED,SELECTION REQUIRED by qualified mechanical/test review,NOT EXECUTED,OPEN,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
PAD2-T-10,correlation to accepted inertia/contact/load model,received 2300327 coupon and P0.12 metal backup; exact fixture/repetitions SELECTION REQUIRED,SELECTION REQUIRED by qualified mechanical/test review,NOT EXECUTED,OPEN,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
PAD2-T-11,measure installed pad protrusion and metal-backup gap at all four contact corners,"received C06/C07, captive pad coupons and calibrated depth metrology; exact repetitions SELECTION REQUIRED",qualified numerical gap/tolerance limits required before execution,NOT EXECUTED,OPEN,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
PAD2-T-12,integrate current/torque and joint motion from first pad contact to metal backup,"guarded instrumented stop fixture with synchronized current, voltage, force, J2 angle and backup-contact event; exact fixture/limits SELECTION REQUIRED","qualified energy, force, travel and stopping-time limits required before powered authorization",NOT EXECUTED,OPEN,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
