relative_path,sha256,bytes,warning
acceptance-matrix.csv,c6b42ceb09a8f371f741e1be2041d87afc0bcd0971d786ecc00349a1c266e692,2985,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
candidate-definition.csv,b910a21eb9572db7458d425db004729156bfa4d196fee357abcb6f61b48ac66e,731,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
configuration-source-binding.csv,0a7349083fa7ec8af4f268fa017ea56e8b2dd6653fcaa83e4732e907ebe78ac2,1333,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
exact-contact-load-case-register.csv,52b1f468c087ec80d51eca6c1502b2ae2b96e1bcf6d7faa8ad15b7e453728976,2952,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
index.html,80806075740896fe177c4324ab1327b998ff3b01a4d1d9fbf5bae5794e979fe4,14447,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
open-holds.csv,8106aac19f5d46ac8973eb9df4280f972ea0132dd5bc1ad1cc4ce2ab5d737777,3284,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
package-status.json,4600ac6a25b8bfc8a73850f2407fb00732dcb3f97b372f4831e4ef08dfd6a3ea,858,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
published-force-boundary.csv,b51c8de53e2f9ad1c5a88376c3e1e0f78c7fb1253a0f448e8c63e30651693752,744,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
README.md,caf2a60995529658c0306e67345cd7f4a1b9265ad32072039e736511a6637300,463,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
source-register.csv,535c6a1343596b9a7614f078b18bf8036b8576c4bbc6186e8ed8d1e297c8ef36,2920,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
verification-matrix.csv,50127be945932983ad66e84cf2ec7a6f7587d3773a751d79bb8a09cbf8af93ff,4606,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
