relative_path,sha256,bytes,warning
actual-quadrature-jacobian-register.csv,0ea5807eb17c2cc2715926bee9ae9d8dbd3f03b6817276f37f8acaef861f7b02,24287,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
analysis-status.json,52b0d085e79b2078ce4acf4eb732242452664c91c99e9160d073dfe97bcc22e9,2232,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
c07-conformal-zone-mesh.msh.gz,1e53afca185675fe2439bcde10b786ae408982bc83f604205625f584ba72c170,65968323,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
execution-provenance.json,72b511b01087cedbdf855691689d2261b2f2eb94e1b843bc5d239571929799b6,2789,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
failed-baseline-register.csv,44e19535b303335046f0ad2f8c9ec2fc70971b3bada199439b5c083243bf6b35,453,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
frozen-successor-protocol.json,c8515738184cd9a3b8166d04f74f72beae85d7ad2dbda0ffe73016b4f9eb2e5d,1899,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
open-holds.csv,833eacda12255c790f99762d202b6a94c044a1d5f5795a9f0ccc846dafbe3491,2327,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
raw-conformal-zone-mesh.npz,cf404a75c769016d4b7f6b484dc2de0695fe5b3f1c58afe272c7eb018477f305,80876420,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
README.md,e9c2826d2aa938757904ca1bdde0bbb7becf30773841e81dadd04064c1dc9059,704,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
sicn-histogram.csv,5e6ea74467735323c27959eec779181778a6fef5a185f877fca43c2082a316d5,94172,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
successor-field-resolution.csv,b8032f4651b9ddb34b146dd58a4484929ea1da1460bf0b44441a703401faa7f2,3027,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
zone-quality-summary.csv,3df307738c408304864165fc90805aef026a29cad69ac76fa5192fb3ad865971,7273,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
zone-volume-integration.csv,399aa65567683134fd7e2c1f11c2c28dd764830b8583a76d3cae4a861624d94b,8799,"PRELIMINARY - PREREGISTERED CONFORMAL SUCCESSOR MESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
