file,sha256
01_pi_observation_carrier.kicad_sch,FAE074A0B074A08B0B08FD285188EB609673648D1DAF887918004929795A1348
bom.csv,ED3F8013799DF192D526B978028D8A4AA3D24243E6E9BA82BF4B4E013FDF5F32
connector-schedule.csv,CD6A588276CB36011358803145A6CC969D73B97F752ED9CE3B6614FF65E790B4
fp-lib-table,B07AA68E72512D711437E14488A1FCF8D210D614E9A0551EB987585A38E2A043
harness-interface.csv,A12985E0B6149DBF6045CCF754BCF7A7B2E6B859E656C659AE6361E9523966D9
hr-v0-pi-observation-carrier-p0.1.kicad_pcb,BFDBFCFC8372D1BADE417122464CC5BB6AE84C98D9C2896F071517AF5A594AFB
hr-v0-pi-observation-carrier-p0.1.kicad_pro,3757165C9498AF7234539FAF741FBA57079B53D9947A1C72B52C9A848BD7DAF4
hr-v0-pi-observation-carrier-p0.1.kicad_sch,9E67E2614109D5681D60AD6C8ECC47BFE9AB88EC4C0FEF89B859946012774509
hr-v0-pi-observation-carrier-p0.1.kicad_sym,440D74A034E96D89A0CDC426CA71806877240C1837CF4F42C56EDBF1796F1D1A
output/hr-v0-pi-observation-carrier-p0.1.svg,B8A159BE8B062635739F109B6C6FEA54237637921E366D3688B67EB6097D3DF0
output/pi-observation-carrier.svg,A07804372957806F52CE8F36AC0B9F504B969E7667BBECC43097FB193EBB7196
output/pi-observation-schematic-1.svg,D31E2EB8847C18894C5B9B0AFD7C6E3BFFBFE1A3B01B559FEB11274D2C7049DF
PB_PI_OBS.pretty/Phoenix_MKDS_1_6_3P5_1751280.kicad_mod,F674255AF067E94B66854330980DCB0A97754F6AEBA1E7B2C1008A76246E97F1
PB_PI_OBS.pretty/Samtec_ESQ_120_33_G_D.kicad_mod,401901487AC4E3A22472C4E2323A673A031EB29D8330CC5A81E79F2A98D48D0B
pcb-placement.csv,41CFF9CBDF0ADCA66DCAB7572E441EA121EA837E3149B4C08BF4C5FB419B2A15
selection-holds.csv,D4B08B53CCA56A3F4A69368CC69E8DDDCB56FA797C6E98BA6B3145C7B21AD3D4
source-register.csv,53D79617D53966AF32459C2A0823BA41F660034B2440C9E539C1BFA43635080C
sym-lib-table,DAFE1B378ACB346E67EC9C91C396129F4E5A09DB0312FF74EC1E274D94CA7901
validation/hr-v0-pi-observation-carrier-p0.1-drc.rpt,3968C9AB753EB96109978A97B66B6EE84929F9E4C4105641C568F8FF0F536F32
validation/hr-v0-pi-observation-carrier-p0.1-erc.rpt,D93F53DD956276FA5AD4D02D04FA0F14568748055780D5BF18ACC9B39E35E5AE
validation/hr-v0-pi-observation-carrier-p0.1-stats.txt,4CE87C4E2F7C91B0318DE71B4A250D8222864D8DE2506860B24DCBAF331DF9FF
validation/hr-v0-pi-observation-carrier-p0.1.net,E7FCD6ECEBB28BB1BAE5C96F87F10136982CF8D784A3E14A9EAB77133525771D
validation/kicad-cli.log,CAD99A788C583E25822DEE9440C00165C1653DB952376154FF1C5720AE7F3817
validation/validation-summary.json,8E2B195E845AA24AFC02D4535CE60406934FC258CC4D9608FC2A63EDD0ED2C34
