member_id,role,candidate_profile,center_x_mm,center_y_mm,center_z_mm,size_x_mm,size_y_mm,size_z_mm,candidate_cut_length_mm,end_preparation,structural_release,warning
FR-BX-01,BASE FRONT,80/20 40-4040-Lite 40 x 40 mm,0,-480,20,1200,40,40,1200,SQUARE CUT CANDIDATE; DFM REQUIRED,NO,"PRELIMINARY - UNBUILT STATIC FIRST-ENERGIZATION CELL CANDIDATE - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
FR-BX-02,BASE REAR,80/20 40-4040-Lite 40 x 40 mm,0,480,20,1200,40,40,1200,SQUARE CUT CANDIDATE; DFM REQUIRED,NO,"PRELIMINARY - UNBUILT STATIC FIRST-ENERGIZATION CELL CANDIDATE - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
FR-BY-01,BASE LEFT,80/20 40-4040-Lite 40 x 40 mm,-580,0,20,40,920,40,920,SQUARE CUT CANDIDATE; DFM REQUIRED,NO,"PRELIMINARY - UNBUILT STATIC FIRST-ENERGIZATION CELL CANDIDATE - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
FR-BY-02,BASE RIGHT,80/20 40-4040-Lite 40 x 40 mm,580,0,20,40,920,40,920,SQUARE CUT CANDIDATE; DFM REQUIRED,NO,"PRELIMINARY - UNBUILT STATIC FIRST-ENERGIZATION CELL CANDIDATE - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
FR-U-01,VERTICAL UPRIGHT,80/20 40-4040-Lite 40 x 40 mm,-580,-480,700,40,40,1360,1360,SQUARE CUT CANDIDATE; DFM REQUIRED,NO,"PRELIMINARY - UNBUILT STATIC FIRST-ENERGIZATION CELL CANDIDATE - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
FR-U-02,VERTICAL UPRIGHT,80/20 40-4040-Lite 40 x 40 mm,580,-480,700,40,40,1360,1360,SQUARE CUT CANDIDATE; DFM REQUIRED,NO,"PRELIMINARY - UNBUILT STATIC FIRST-ENERGIZATION CELL CANDIDATE - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
FR-U-03,VERTICAL UPRIGHT,80/20 40-4040-Lite 40 x 40 mm,-580,480,700,40,40,1360,1360,SQUARE CUT CANDIDATE; DFM REQUIRED,NO,"PRELIMINARY - UNBUILT STATIC FIRST-ENERGIZATION CELL CANDIDATE - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
FR-U-04,VERTICAL UPRIGHT,80/20 40-4040-Lite 40 x 40 mm,580,480,700,40,40,1360,1360,SQUARE CUT CANDIDATE; DFM REQUIRED,NO,"PRELIMINARY - UNBUILT STATIC FIRST-ENERGIZATION CELL CANDIDATE - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
FR-TX-01,TOP FRONT,80/20 40-4040-Lite 40 x 40 mm,0,-480,1380,1200,40,40,1200,SQUARE CUT CANDIDATE; DFM REQUIRED,NO,"PRELIMINARY - UNBUILT STATIC FIRST-ENERGIZATION CELL CANDIDATE - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
FR-TX-02,TOP REAR,80/20 40-4040-Lite 40 x 40 mm,0,480,1380,1200,40,40,1200,SQUARE CUT CANDIDATE; DFM REQUIRED,NO,"PRELIMINARY - UNBUILT STATIC FIRST-ENERGIZATION CELL CANDIDATE - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
FR-TY-01,TOP LEFT,80/20 40-4040-Lite 40 x 40 mm,-580,0,1380,40,920,40,920,SQUARE CUT CANDIDATE; DFM REQUIRED,NO,"PRELIMINARY - UNBUILT STATIC FIRST-ENERGIZATION CELL CANDIDATE - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
FR-TY-02,TOP RIGHT,80/20 40-4040-Lite 40 x 40 mm,580,0,1380,40,920,40,920,SQUARE CUT CANDIDATE; DFM REQUIRED,NO,"PRELIMINARY - UNBUILT STATIC FIRST-ENERGIZATION CELL CANDIDATE - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
FR-TC-01,POSITION-ONLY TETHER CROSSBAR,80/20 40-4040-Lite 40 x 40 mm,0,0,1360,1120,40,40,1120,SQUARE CUT CANDIDATE; DFM REQUIRED,NO,"PRELIMINARY - UNBUILT STATIC FIRST-ENERGIZATION CELL CANDIDATE - NOT A WALKING GANTRY OR RATED FALL-ARREST SYSTEM - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, WALKING OR ENERGIZATION"
