element_tag,exact_zone_id,sicn,centroid_x_mm,centroid_y_mm,centroid_z_mm,warning
790437,C07-PE-SOUTH-STRAIGHT,0.11870919787461266,47.94404753948996,7.977145278044109,-19.17752974295837,"PRELIMINARY - CONFORMAL SUCCESSOR DISPOSITION ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
792563,C07-PE-SOUTH-STRAIGHT,0.09650748587117489,48.06547410784369,7.972943132030654,-19.205063409528872,"PRELIMINARY - CONFORMAL SUCCESSOR DISPOSITION ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
792841,C07-PE-SOUTH-STRAIGHT,0.11197173063317771,40.040690071725656,7.9701837649417,-19.182668055337608,"PRELIMINARY - CONFORMAL SUCCESSOR DISPOSITION ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
793299,C07-PE-SOUTH-STRAIGHT,0.18009241914096763,48.001653050095335,7.945088410074762,-19.193892842569344,"PRELIMINARY - CONFORMAL SUCCESSOR DISPOSITION ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
793631,C07-PE-SOUTH-STRAIGHT,0.09674479219647776,39.945340869911405,7.9701837649417,-19.191843718417168,"PRELIMINARY - CONFORMAL SUCCESSOR DISPOSITION ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
862481,C07-PE-WEST-STRAIGHT,0.11235120439909312,37.81294495237479,7.969637509335952,18.95986324494019,"PRELIMINARY - CONFORMAL SUCCESSOR DISPOSITION ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
862598,C07-PE-WEST-STRAIGHT,0.09448453883170707,37.80390930100615,7.969637509335952,19.054488867120394,"PRELIMINARY - CONFORMAL SUCCESSOR DISPOSITION ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
862688,C07-PE-WEST-STRAIGHT,0.11279188052512225,37.81442101947792,7.969812322149421,-16.96077749910433,"PRELIMINARY - CONFORMAL SUCCESSOR DISPOSITION ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
862842,C07-PE-WEST-STRAIGHT,0.09560654035400275,37.805324755507925,7.969812322149421,-17.05571706910434,"PRELIMINARY - CONFORMAL SUCCESSOR DISPOSITION ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
885465,C07-PE-EAST-STRAIGHT,0.1271044201799395,50.18255270848175,7.978053057249377,-16.944695624813992,"PRELIMINARY - CONFORMAL SUCCESSOR DISPOSITION ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
894041,C07-PE-EAST-STRAIGHT,0.11128591674779291,50.18489920157193,7.96972709395364,18.961059605307064,"PRELIMINARY - CONFORMAL SUCCESSOR DISPOSITION ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
907300,C07-PE-EAST-STRAIGHT,0.17919060676215018,50.19572317936088,7.9488454122875645,-17.00574323818691,"PRELIMINARY - CONFORMAL SUCCESSOR DISPOSITION ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
907419,C07-PE-EAST-STRAIGHT,0.10199452501040973,50.20187078079703,7.975792355038189,-17.068607762542975,"PRELIMINARY - CONFORMAL SUCCESSOR DISPOSITION ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
907477,C07-PE-EAST-STRAIGHT,0.09461894062519195,50.193934852940586,7.96972709395364,19.05568522748727,"PRELIMINARY - CONFORMAL SUCCESSOR DISPOSITION ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
