relative_path,sha256,bytes,warning
acceptance-matrix.csv,e61e1d965d104e6e455c345d736153518dbdefc90e943621b441a03265dfcf71,1537,"PRELIMINARY - PROTOCOL CORRECTION AND NUMERICAL METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
analysis-status.json,3dbe612c295c9aa8c6cc57496ba465e9100140e582fd7c9391b19543b95ce374,1296,"PRELIMINARY - PROTOCOL CORRECTION AND NUMERICAL METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
exact-input-register.csv,a24a3de30e7080af9fbd6d1ceff411ca6ce305351662066c1f61ed08900e4fe6,2892,"PRELIMINARY - PROTOCOL CORRECTION AND NUMERICAL METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
exact-zone-register.csv,364efddf074da3704874174d9c893611b3744ec4fa7a0599ace9ef5b4451904f,1943,"PRELIMINARY - PROTOCOL CORRECTION AND NUMERICAL METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
execution-architecture.csv,c9994b1b9fa3f3b36bbf66291384b7026d431fc0fbb5719ef4d7044d5f711c4d,1803,"PRELIMINARY - PROTOCOL CORRECTION AND NUMERICAL METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
failed-attempt-register.csv,49b4478a8ad4a2c17d41a063478a96e983e098d5cbbb6aeddc262f1dbda12b04,1363,"PRELIMINARY - PROTOCOL CORRECTION AND NUMERICAL METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
historical-errata-register.csv,772ef7895752fa5b0767d4a2dfff27edddbc941b43c14919e6ce921790a6f43d,2252,"PRELIMINARY - PROTOCOL CORRECTION AND NUMERICAL METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
index.html,05a785640ac1ab0a7165892d5ce325f99525ad65fa910262b20ece4346032272,13441,"PRELIMINARY - PROTOCOL CORRECTION AND NUMERICAL METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
method-evidence-register.csv,2b219b9df4c87ddbfb01c530ca4233847a4818006115e3800d7650858fde9c9f,1596,"PRELIMINARY - PROTOCOL CORRECTION AND NUMERICAL METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
open-holds.csv,05abdd8534babc5f2991a346c51dfe0f915dc98ca1022c006c83743a51a937f7,2218,"PRELIMINARY - PROTOCOL CORRECTION AND NUMERICAL METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
protocol-freeze-register.csv,fe80367d5aea1107e5563040d18a547a0d537ade9280e09c98a04779b2b8dabc,3794,"PRELIMINARY - PROTOCOL CORRECTION AND NUMERICAL METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
README.md,d048544a4b4b2bb24511eecb1291d5f9f9051998515443105c463a5e33b5c7ed,384,"PRELIMINARY - PROTOCOL CORRECTION AND NUMERICAL METHOD EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
