file,sha256
01_external_sources.kicad_sch,590E2A733ABED4C9BC5068528EC465D5B2794E82EB29269F4C4C3EDA02F7365E
02_estop_eligibility.kicad_sch,718DC5594295A3462923269B35C9228A15AD4B59EE6F3D3217C9FEF2EA17ECDD
03_arm_watchdog_eligibility.kicad_sch,F7CCF93D56DD7275C07F9EDEE73CB25EAA204E8312E91914303FFACA2F0B7433
04_contactor_edm.kicad_sch,1E4D9EDFF4EF94526849974815CF2B06F2CA3B6082806E89BD81ADE9F46F32CA
05_actuator_interruption.kicad_sch,90E0D65FC0BDCB4D8E90552E4B977766C9B7D438D99A8D2B204A96653B2D804C
06_branches_and_limiters.kicad_sch,454E6E57084ABE7C285A1F8A05396107741251F35162A7C1DB21038EBBDD72B1
07_watchdog_control.kicad_sch,2904D4F265C72F8920854A06BA03355E59D4C0305D07F5B8F7FBA606A0FC405D
08_watchdog_feedback_interface.kicad_sch,3854FE08F9652C8A9AE8B70273E02A10A84D0BCE5D801397AD08865D099ED0E4
09_compute_and_control_terminals.kicad_sch,CD6E41A9D96E23F8E53887B7F1EF8885959CE110A597C58EF46CED6B8230A1A4
10_actuator_interfaces.kicad_sch,033E494B3EF8762F37D7FAE9AE37A20478CBB1D92A063212EDBD72B49B8AD50E
11_watchdog_pcb_connectors.kicad_sch,C5DC6B03A6FCB5CF4322C9759D098AEA1A200AC1056743F269927D76897D61B4
12_watchdog_pcb_test_access.kicad_sch,B182F7133F8864C2D61F57D2CC85C02014AE702062416202F4A2F4EAE84AC1A5
13_runtime_observation_system.kicad_sch,2854C35B4E47D078BD3B328940F1DDF17D20A34CDC5E885DB3E6831741B0DB86
bom.csv,229978BCCADA6AE53B435584AF59AF282CF64BF14A2DD9D9C90E19B63552244E
connector-schedule.csv,4747146153B7642FBCEA395CAC66145771E7E75E534580C5ADC37BFB674FFEA3
fp-lib-table,99AB16A51A983B9BDFB1C4B4EA83573D611F811D273FEBF4AB70C6987828C1F4
net-schedule.csv,4BB6AC9A54F460B2BA43460F03993F055B7D6F63A7C673EA984F005EE0B01427
observation-subassembly-binding.csv,DA964A02F0DB777FEF1BF250660547EAA0BCD71D0970A7D2B56982E97172B14B
output/project-button-v3-p1.17-observation-p05-candidate-01 External listed sources and DC boundaries.svg,A19E88C55D997DD69F1D685660EF146CD9460C7FC1DA6293A6E8675148DB0064
output/project-button-v3-p1.17-observation-p05-candidate-02 Dual-channel E-stop and RESET eligibility.svg,6E8BB060BE99B55809314F6500B734C190E31315063C1E83ECF01C51D65B3DB3
output/project-button-v3-p1.17-observation-p05-candidate-03 Distinct ARM and watchdog-gated SR1 supply.svg,122E4353F533B9EB9D97D697987B6993AF725FAB0E35B5BD0C272D1423363691
"output/project-button-v3-p1.17-observation-p05-candidate-04 Contactor coils, mirror contacts and EDM.svg",7F59759F7C3A9019A59FB1BCBC0CD42920608AD0948FC4980608BC0F9F2853E3
output/project-button-v3-p1.17-observation-p05-candidate-05 Redundant actuator-power interruption.svg,701B23E74D10F83851998EF1E45A79ABCF865AD337F19799ED03BAD09591D322
output/project-button-v3-p1.17-observation-p05-candidate-06 Protected actuator branches and current-limiter carriers.svg,C21804F7AE7DBF4AB2C45B51AF77A04EF09F829E13CD33EB47A28C081F2B1A3A
"output/project-button-v3-p1.17-observation-p05-candidate-07 Independent watchdog power, controller and drivers.svg",9D6293D46C96D8FE57B66855917C4220D221A6B1D5136DD6A9D7DAE97EA13A2A
output/project-button-v3-p1.17-observation-p05-candidate-08 Calculated dual-channel 24 V watchdog feedback.svg,55EFED3A302F308B06946A716BC6C741D1C8640175638E989268CDE77E68DDCC
output/project-button-v3-p1.17-observation-p05-candidate-09 Compute and control terminals.svg,4481D41AC01C90EA2FA26F9C15B80F192B9C9CCBACB30D3BBAF7EBBB67ECB9B4
"output/project-button-v3-p1.17-observation-p05-candidate-10 U2D2, DXL star, actuator ports and bonding boundary.svg",EEE3A0562C755329AB05C088CE7CE9101AD2EDF50CD3C100EC90935C2C2C25D8
output/project-button-v3-p1.17-observation-p05-candidate-11 Watchdog PCB external connectors.svg,9CC0A72F430D0AEE6F44C554D9843B15DA483954121353AACAB18782A6E9C8A8
output/project-button-v3-p1.17-observation-p05-candidate-12 Watchdog PCB test access.svg,472E8FC1A45CF8AB603FF0C0E70631C3DAA62D535915E77E8563BE42E59BA4B9
output/project-button-v3-p1.17-observation-p05-candidate-13 Runtime diagnostic observation interfaces.svg,53BBDDF9379D1A7E6A0D40C9DF6E61882397E673AD4C553E7B2793178C0DB33E
output/project-button-v3-p1.17-observation-p05-candidate-preliminary.pdf,21BD0B9F13A5DAD279DCE744BBB4C1ACCA5BE1A001E9DE9D0CC9630EFEEAA0A2
output/project-button-v3-p1.17-observation-p05-candidate.svg,24EAB6A008B10CB29173191F8317FA7574AA8E3D031D7B5063589885BDFE9D28
