relative_path,sha256,bytes,warning
analysis-status.json,6136ebbacb2b2693621ae5e53f61c16c539c9179223d687387a72b386b3d5158,1526,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
exact-input-register.csv,9fbffd761f8dca5bb95ef2f8a2d15b42e077e7adeb0ac3869acf98baf067254f,1813,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
execution-provenance.json,3cb9e762cd88c486f1f39bf3cb8f5ed862ad14a5e24f40c5d8b463f80449bb4d,921,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
face-fidelity-summary.csv,7d9801b26c9a3b0bd97b6c1f431668b25d14a312b7aa75646918e0b0d05eea80,71629,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
facet-to-occ-register.csv,0f5ac088e75cfb67a25122a5e4afb2d4ee2607af21cecdd5b974621a4789aa8f,9243044,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
fidelity-remesh-preregistration.json,4a7e0eacc59f97886234d3b35d11fa3cde658e442178f301c1d264c4a46894ee,9142,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
index.html,a2204e0d510170915b14742f4ace7dcc161e237395c02ec3be6454dc06a0b8d1,9681,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
load-boundary-preservation.csv,72e8ea186845d1e68190770c1aaad7cbb3490cce17a8b3c9d1bf203f582bdcda,1666,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
open-holds.csv,102d7956b12cfcfc4f43f517ee1be373599f6849ffc8fe5c3708f57b3481bff8,2367,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
raw-facet-load-evidence.npz,a2935e3fa5238b13341bf121a11e7312f5f1a0ac1b666d6d9bd7bd48a245c27a,9067083,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
README.md,1a2975027b6feea98df4073ba894d505f1ce91303dc333d482c3d58089cc3baf,1096,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
validation-register.csv,4150f05898bb06804554b9d2fce3cf36df1bb8ee50f2a7b0aab4e5e39681316b,2597,"PRELIMINARY - EXACT FACET/B-REP AND LOAD-GEOMETRY EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
