axis_id,inverse_peak_nm,current_endpoint_nm,endpoint_to_inverse_peak_ratio,state,warning
L_ANKLE_PITCH,6.379357,7.571049,1.186804,WITHIN LINEAR CURRENT ENDPOINT; CONTINUOUS CAPACITY OPEN,"PRELIMINARY - WHOLE-BODY CONTROL CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, WALKING, OR ENERGIZATION"
L_ANKLE_ROLL,0.205651,6.056839,29.452028,WITHIN LINEAR CURRENT ENDPOINT; CONTINUOUS CAPACITY OPEN,"PRELIMINARY - WHOLE-BODY CONTROL CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, WALKING, OR ENERGIZATION"
L_HIP_PITCH,11.452861,17.166669,1.498898,WITHIN LINEAR CURRENT ENDPOINT; CONTINUOUS CAPACITY OPEN,"PRELIMINARY - WHOLE-BODY CONTROL CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, WALKING, OR ENERGIZATION"
L_HIP_ROLL,12.744609,17.166668,1.346975,WITHIN LINEAR CURRENT ENDPOINT; CONTINUOUS CAPACITY OPEN,"PRELIMINARY - WHOLE-BODY CONTROL CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, WALKING, OR ENERGIZATION"
L_KNEE_PITCH,8.682099,10.729168,1.235780,WITHIN LINEAR CURRENT ENDPOINT; CONTINUOUS CAPACITY OPEN,"PRELIMINARY - WHOLE-BODY CONTROL CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, WALKING, OR ENERGIZATION"
R_ANKLE_PITCH,6.382853,7.571049,1.186154,WITHIN LINEAR CURRENT ENDPOINT; CONTINUOUS CAPACITY OPEN,"PRELIMINARY - WHOLE-BODY CONTROL CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, WALKING, OR ENERGIZATION"
R_ANKLE_ROLL,0.205768,6.056839,29.435281,WITHIN LINEAR CURRENT ENDPOINT; CONTINUOUS CAPACITY OPEN,"PRELIMINARY - WHOLE-BODY CONTROL CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, WALKING, OR ENERGIZATION"
R_HIP_PITCH,11.459276,17.166669,1.498059,WITHIN LINEAR CURRENT ENDPOINT; CONTINUOUS CAPACITY OPEN,"PRELIMINARY - WHOLE-BODY CONTROL CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, WALKING, OR ENERGIZATION"
R_HIP_ROLL,12.746950,17.166668,1.346727,WITHIN LINEAR CURRENT ENDPOINT; CONTINUOUS CAPACITY OPEN,"PRELIMINARY - WHOLE-BODY CONTROL CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, WALKING, OR ENERGIZATION"
R_KNEE_PITCH,8.686907,10.729168,1.235096,WITHIN LINEAR CURRENT ENDPOINT; CONTINUOUS CAPACITY OPEN,"PRELIMINARY - WHOLE-BODY CONTROL CANDIDATE ONLY - NOT APPROVED FOR CONNECTION, POWERED TESTING, MOTION, WALKING, OR ENERGIZATION"
