file,sha256
assembly-variants.csv,239E113FD43B391A3BBFC0529BC7A83831BE7BA63139E560AF4481AB5363009D
cam/drill/hr-v0-dxl-protection-carrier-p0.2-drill-report.txt,39F1848D171CE06BE8E44E5B6CB44D683A530608DFBA8F21B26AA7BC67D0C8C9
cam/drill/hr-v0-dxl-protection-carrier-p0.2-NPTH-drl_map.svg,3A9B1D08FFC6062385F7A26CECE3BA67AF306E2815E05176FCB2408C631C64BD
cam/drill/hr-v0-dxl-protection-carrier-p0.2-NPTH.drl,22C025CEAA0604266D7CDC7D094630322AD4E835960C9EE8BC940E88F18CE7C5
cam/drill/hr-v0-dxl-protection-carrier-p0.2-PTH-drl_map.svg,580B8FA000AEDB0AE206AFA7B26208EDFDB055F6843F0A3B73E8F5E80EBF6875
cam/drill/hr-v0-dxl-protection-carrier-p0.2-PTH.drl,7BA6A3B9718F52CC9292E1C1A30F0B0703F8097E4E22A8F586C9DBA80D93518C
cam/gerbers/hr-v0-dxl-protection-carrier-p0.2-B_Cu.gbl,765862A0FF9DF4505A378580C0A38F5EF53CE6430590BA73256B44A84EA7F6BC
cam/gerbers/hr-v0-dxl-protection-carrier-p0.2-B_Mask.gbs,0E9330A3E2E4EB095784B58F551E0BC606BDC75C1F125EF17379C769BD98A995
cam/gerbers/hr-v0-dxl-protection-carrier-p0.2-B_Paste.gbp,82C6F1D6B1E6D8A2E9BE864479F756DC8297B91B0CF778D0972895738A55A033
cam/gerbers/hr-v0-dxl-protection-carrier-p0.2-B_Silkscreen.gbo,038ACCF71DF6A079E39FED55D26FF9E3C5DBDC81E4D23CC783DFA850C16E67A1
cam/gerbers/hr-v0-dxl-protection-carrier-p0.2-Edge_Cuts.gm1,416C793E9DAA5FBE5AF0B16EC71C2A18520616622CF49651FDC89A0EE549E0D1
cam/gerbers/hr-v0-dxl-protection-carrier-p0.2-F_Cu.gtl,0425EA1B3EF9791A07235C24A9BC2214F639FDE77F9CB46C3282503A3463DFE8
cam/gerbers/hr-v0-dxl-protection-carrier-p0.2-F_Mask.gts,856FC462F2E41EA583C71E6FD59549374FCE0CE76BD083720987639FF8584C7A
cam/gerbers/hr-v0-dxl-protection-carrier-p0.2-F_Paste.gtp,7A57A199D099CC6EB15610D24E20956D74BA28BB44E9B9D98A168CA14F47EF5A
cam/gerbers/hr-v0-dxl-protection-carrier-p0.2-F_Silkscreen.gto,0AC610F07FB193B379B5D75767BA0A4634C46037A3E964A249BA19638F5690CC
cam/gerbers/hr-v0-dxl-protection-carrier-p0.2-In1_Cu.g1,F3518CC093038C1102357A2CFECBA0FBB3E3BA6E8242DC3F1B169C9F04DD060B
cam/gerbers/hr-v0-dxl-protection-carrier-p0.2-In2_Cu.g2,1E6909ADE250B882E76BBD95E5020B50ACF336A0A2E5D24F23EDA603ECE70986
cam/gerbers/hr-v0-dxl-protection-carrier-p0.2-job.gbrjob,A500ED40B1E8066BBD37D29B15EC9032CBEE1C5614E87647F61D9AAAB759C27D
cam/hr-v0-dxl-protection-carrier-p0.2-all-pos.csv,816AAF1A16BF0A8E60CC9012440A9D163A652C0F694F3C93B2670B64BE99369B
cam/hr-v0-dxl-protection-carrier-p0.2-stats.json,1C5A0FC237ACA4AE09F9D5991B5992719173EA6746D5A50F0967685603F5C9B3
footprint-audit.csv,C6934FC5EFDA1C60CAC34FB938638E18AB93050ADC968389C88BEF21E1BCEBE4
index.html,EF98ACA366B2AD485F138C0B821C6201875911E5ABE89300CB45FE97DA9118BD
output/hr-v0-dxl-protection-carrier-p0.2-01 Single-channel DXL branch protection core.svg,B0DF01DBBDB58991C86B67F7D05762C3A77ED0722D282900CA4939CAA22DFB4C
output/hr-v0-dxl-protection-carrier-p0.2-02 UVLO and OVLO threshold candidates.svg,841A2F7D63A7627B9E7319088E6439C66903466CFFFA7665607FA052CE42C7A6
"output/hr-v0-dxl-protection-carrier-p0.2-03 Bypass, slew and transient candidates.svg",5DD898B981BC838578211C02819D3815A88F14481328CCCDDB1D4140A56A0A75
output/hr-v0-dxl-protection-carrier-p0.2-04 Measurement and diagnostic points.svg,9BEEB99BD34741715D0271E83F456FF1681BFA93B669EA966FE1C9720F684A05
output/hr-v0-dxl-protection-carrier-p0.2-bottom.png,666B4834B5BCAFCDFE6BEEC108735E92CD19C3874A64FBE4E6DACE481526783E
output/hr-v0-dxl-protection-carrier-p0.2-preliminary.pdf,20E41EE4DE6FBCB8EBBC5B8A4543D7A2092FD40D33651B77FAF3E2D762B25FF4
output/hr-v0-dxl-protection-carrier-p0.2-top.png,C450D03321F28AA058ECA1E0A5457CBFF4E7764C70EDE28B1BA24F817C795EBF
output/hr-v0-dxl-protection-carrier-p0.2.svg,503083A9421AFEAFB35C52DFF3E374E6ACFB6C8B2C41C21FC0729E8ADC242037
package-status.json,CCCC1C80BB09255A3438E3B44C16016DEAE5A44AFAA343B82C84A793FA5AE89F
primary-source-register.csv,201A3354171F4BA502D0D1708BD4F61C5E3CCC5BD34A37860D7C316DA41E24F7
README.md,B632FFC55284560C743C31809CD0D50CCD8040442E6E599990ACD9A6DA4ABF37
residual-holds.csv,DDA02936A07DB2DF0406DC0840F735A5DB8F0675BC2E8492E7EF1FA91E671B92
rpw-land-pattern-parity.csv,3A8E1301792C829C59C316157CFB186BDB6F201E54CDED6D00A4ED474835A793
rpw-parity.svg,275D98C49017D13C4B4AB336631F63B1B621209118EB9FB7202E14E51A4C7397
source/01_protection_core.kicad_sch,967BFED5DAD3F2AC80A1021B820BF7DECBF6686658214E95C09EF76FA96D50A6
source/02_threshold_dividers.kicad_sch,8E0BB5128A6AA4943A3BD23A04126168899278586406E0BC1E7E8763CA0207A3
source/03_bypass_and_transients.kicad_sch,72AE59FCEBE05C81925B7AC063D1A072294571AD3FEB693E535E51E551C1217D
source/04_measurement_points.kicad_sch,F4A89A6CAF56F3AB15E62ED60992D4B7F9B19D7718758751C98AA30C88DC8EF7
source/bom.csv,687648246602B203E7759B6AE6EEA621275403B1A4E3853AADF86E28B0836CCC
source/fp-lib-table,FE55835DEE5DCC2EBD396D700B9DAA00DFA72CC260E1F7258885042970905393
source/hr-v0-dxl-protection-carrier-p0.2.kicad_pcb,C0898B2E67DDC896ACC230F787200B4412B7E650DB192F74A8ED35E115B5FF81
source/hr-v0-dxl-protection-carrier-p0.2.kicad_pro,7489B9554AD5169B4F9436773FE2CB7DAB50DDF573A8A03F6F5010D8AA302CE9
source/hr-v0-dxl-protection-carrier-p0.2.kicad_sch,3E8750BC6E97B998F72A43BF8492BBC590326FC4A620795843D8C5D38E1D17C3
source/hr-v0-dxl-protection-carrier-p0.2.kicad_sym,FCF3A6FC3B26BD17BC08570C74E1BC7FD3C235B7CC76A819C099470A9F628DD1
source/ProjectButton_RPW.pretty/TI_RPW0010A_HotRodQFN_2x2mm_P0.45mm_TI4225183A_P02.kicad_mod,E459E6683B4DC5204F0831B4DC65902DD2BDADE71511D311E8BE370914C2FE13
source/sym-lib-table,BDA377D6F1A71E591CD5BB2842FEC6D9BAA155229700CD751E349BEDDC078DA7
source/terminal-schedule.csv,4ABBBA5D469FCDE6363589312938F6F161CA711889ADAC841B35B9C07E79232F
stackup-and-copper-register.csv,3115CAA2E0FD31036CA9303FA80C75BFD70542263CEE3B254D4CAFEF7694F629
test-data-template.csv,6235DFF205790EB07AEE3E5DD02A95AE8C9F27B255EFC2301E50D17476CEF22F
test-plan.csv,2F00042DEE3F899B50105F021AA1959E7F7A3DB3C4267B2BE266C6788DDABF79
validation/hr-v0-dxl-protection-carrier-p0.2-drc.rpt,F48107134D0C63510B97B250B68949CDA53D54BED2F0C06C39B93E62B9C60931
validation/hr-v0-dxl-protection-carrier-p0.2-erc.rpt,D672E1EE19E257C37BA6BA83D472F7B850FA9B2BCF4693E0DE7806882C5260E7
validation/hr-v0-dxl-protection-carrier-p0.2.net,4817891C8072B05A47CB8795EE034BF56C00682AFF36761B2212C6E4CB846557
validation/kicad-cli.log,D23C8E5DBEDE382BCD97A8F2C86E74C4B5672EAB1DB58B83F8D69746A4D81F7D
