path,bytes,sha256
acceptance-matrix.csv,2956,5b4fc478ec4cf873b56a044207a5acf6227abe473baac36e04fb9bf0e4def67d
connector-bom-parity.csv,1309,7ebc7afe4e2f1b4fb9f64c282f0fc1cd98ff6527c86ddde77d1beef2abf2ae03
controller-cable-pinmap.csv,1338,6336598f0df8889bd905aaed04d53f5723843b51d0fa21a385ce5c00c2df13d4
current-qualification-template.csv,1497,b55bdb339676181f84cd699f4a18279da9b774e208ecedd4f8a9c4656720d4a6
harness-allocation.csv,1907,75d58f6d7abfd32cd354aea7a8ff7debcda95d44aa1fc53ee15af065f0fa554b
index.html,5800,1c61753b5e4e09a7c6a6b7ebd6cf48aa55cfc5f709132e62bad19fc0aaa0003d
manufacturer-questions.csv,2657,d7f3b1ce67d109b6972c7024b1f5578fa61f7610c8141192ecda8c5b9cf1b3d5
package-status.json,1729,2448206a6293da791908482464c3ff00844d51867443e645d70d03a6df695846
primary-source-register.csv,3028,3d3f76b040e79605b5d152fc5cee044a3f0f1cba20531ca75556d92d37f833af
README.md,728,ad86031bc7c67cfbcc4583bc5609a4e96bb3d69c4e882ba2f96b5d338d826235
receiving-template.csv,629,cf941e45a741112edd7ee2ce4ea38a5f35c80f5163276f13e9fda67fb717acc5
residual-holds.csv,4020,d0fd85cacec8d32acc70a7435b295efbb797a004f0def4515e50472001b1ffa8
