sheet,reference,terminal,pin_name,net,status,physical_binding_state,route_classification,physical_connector,physical_contact,cable_core,inspection_state,authority
01_energy_precharge_conversion.kicad_sch,BATT1,LOG-POS,PACK POSITIVE,BATT_POS_RAW,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY,LOGICAL TERMINAL RETAINED; PHYSICAL CONTACT SELECTION REQUIRED,AUXILIARY / SAFETY / ENERGY / COMPUTE,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
01_energy_precharge_conversion.kicad_sch,BATT1,LOG-NEG,PACK NEGATIVE,BATT_0V_RAW,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY,LOGICAL TERMINAL RETAINED; PHYSICAL CONTACT SELECTION REQUIRED,AUXILIARY / SAFETY / ENERGY / COMPUTE,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
01_energy_precharge_conversion.kicad_sch,BATT1,LOG-TEMP,PACK TEMPERATURE,TLM_PACK_TEMP,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY,LOGICAL TERMINAL RETAINED; PHYSICAL CONTACT SELECTION REQUIRED,AUXILIARY / SAFETY / ENERGY / COMPUTE,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
01_energy_precharge_conversion.kicad_sch,BATT1,LOG-BMS,BMS STATUS,TLM_BMS_STATUS,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY,LOGICAL TERMINAL RETAINED; PHYSICAL CONTACT SELECTION REQUIRED,AUXILIARY / SAFETY / ENERGY / COMPUTE,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
01_energy_precharge_conversion.kicad_sch,SD1,LOG-IN,RAW POSITIVE IN,BATT_POS_RAW,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY,LOGICAL TERMINAL RETAINED; PHYSICAL CONTACT SELECTION REQUIRED,AUXILIARY / SAFETY / ENERGY / COMPUTE,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
01_energy_precharge_conversion.kicad_sch,SD1,LOG-OUT,ISOLATED POSITIVE OUT,SD_POS_OUT,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY,LOGICAL TERMINAL RETAINED; PHYSICAL CONTACT SELECTION REQUIRED,AUXILIARY / SAFETY / ENERGY / COMPUTE,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
01_energy_precharge_conversion.kicad_sch,PRE1,LOG-IN,DISCONNECT OUTPUT,SD_POS_OUT,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY,LOGICAL TERMINAL RETAINED; PHYSICAL CONTACT SELECTION REQUIRED,AUXILIARY / SAFETY / ENERGY / COMPUTE,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
01_energy_precharge_conversion.kicad_sch,PRE1,LOG-MAIN,CONTACTOR INPUT,CONTACTOR_POS_IN,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY,LOGICAL TERMINAL RETAINED; PHYSICAL CONTACT SELECTION REQUIRED,AUXILIARY / SAFETY / ENERGY / COMPUTE,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
01_energy_precharge_conversion.kicad_sch,PRE1,LOG-CMD,PRECHARGE REQUEST,PRECHARGE_REQUEST,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY,LOGICAL TERMINAL RETAINED; PHYSICAL CONTACT SELECTION REQUIRED,AUXILIARY / SAFETY / ENERGY / COMPUTE,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
01_energy_precharge_conversion.kicad_sch,PRE1,LOG-OK,PRECHARGE STATUS,PRECHARGE_STATUS,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY,LOGICAL TERMINAL RETAINED; PHYSICAL CONTACT SELECTION REQUIRED,AUXILIARY / SAFETY / ENERGY / COMPUTE,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
01_energy_precharge_conversion.kicad_sch,DCDC1,LOG-IN,INTERRUPTED 14.8 V,ACT_14V8_SAFE,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY,LOGICAL TERMINAL RETAINED; PHYSICAL CONTACT SELECTION REQUIRED,AUXILIARY / SAFETY / ENERGY / COMPUTE,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
01_energy_precharge_conversion.kicad_sch,DCDC1,LOG-RET-IN,CONTROLLED RETURN,ACT_0V_CONTROLLED,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY,LOGICAL TERMINAL RETAINED; PHYSICAL CONTACT SELECTION REQUIRED,AUXILIARY / SAFETY / ENERGY / COMPUTE,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
01_energy_precharge_conversion.kicad_sch,DCDC1,LOG-OUT,12 V ACTUATOR SOURCE,ACT_12V_SAFE,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY,LOGICAL TERMINAL RETAINED; PHYSICAL CONTACT SELECTION REQUIRED,AUXILIARY / SAFETY / ENERGY / COMPUTE,SELECTION REQUIRED,SELECTION REQUIRED,SELECTION REQUIRED,NOT EXECUTED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
