link_id,bus_id,ordinal,from_endpoint,to_endpoint,conductors,conductor_count,reference_rule,planning_length_mm,length_basis,twist_impedance_shield,authority
DATA-L_HIP_YAW,RS-LLEG,1,CB-RS-LLEG,J-ACT-L_HIP_YAW,DATA+ | DATA-,2,ACTUATOR REFERENCE PROVIDED BY INDIVIDUAL POWER-PAIR RETURN; CONTROLLER REFERENCE STAR-TIE/FAULT REVIEW OPEN,39.209,CONTROLLER-CORRIDOR START OR PREDECESSOR AXIS DATUM TO CURRENT AXIS PLUS 20 mm LOCAL LOOP,SELECTION REQUIRED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
DATA-L_HIP_ROLL,RS-LLEG,2,J-OUT-L_HIP_YAW,J-ACT-L_HIP_ROLL,DATA+ | DATA-,2,ACTUATOR REFERENCE PROVIDED BY INDIVIDUAL POWER-PAIR RETURN; CONTROLLER REFERENCE STAR-TIE/FAULT REVIEW OPEN,40.000,CONTROLLER-CORRIDOR START OR PREDECESSOR AXIS DATUM TO CURRENT AXIS PLUS 20 mm LOCAL LOOP,SELECTION REQUIRED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
DATA-L_HIP_PITCH,RS-LLEG,3,J-OUT-L_HIP_ROLL,J-ACT-L_HIP_PITCH,DATA+ | DATA-,2,ACTUATOR REFERENCE PROVIDED BY INDIVIDUAL POWER-PAIR RETURN; CONTROLLER REFERENCE STAR-TIE/FAULT REVIEW OPEN,40.000,CONTROLLER-CORRIDOR START OR PREDECESSOR AXIS DATUM TO CURRENT AXIS PLUS 20 mm LOCAL LOOP,SELECTION REQUIRED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
DATA-L_KNEE_PITCH,RS-LLEG,4,J-OUT-L_HIP_PITCH,J-ACT-L_KNEE_PITCH,DATA+ | DATA-,2,ACTUATOR REFERENCE PROVIDED BY INDIVIDUAL POWER-PAIR RETURN; CONTROLLER REFERENCE STAR-TIE/FAULT REVIEW OPEN,180.000,CONTROLLER-CORRIDOR START OR PREDECESSOR AXIS DATUM TO CURRENT AXIS PLUS 20 mm LOCAL LOOP,SELECTION REQUIRED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
DATA-L_ANKLE_PITCH,RS-LLEG,5,J-OUT-L_KNEE_PITCH,J-ACT-L_ANKLE_PITCH,DATA+ | DATA-,2,ACTUATOR REFERENCE PROVIDED BY INDIVIDUAL POWER-PAIR RETURN; CONTROLLER REFERENCE STAR-TIE/FAULT REVIEW OPEN,175.000,CONTROLLER-CORRIDOR START OR PREDECESSOR AXIS DATUM TO CURRENT AXIS PLUS 20 mm LOCAL LOOP,SELECTION REQUIRED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
DATA-L_ANKLE_ROLL,RS-LLEG,6,J-OUT-L_ANKLE_PITCH,J-ACT-L_ANKLE_ROLL,DATA+ | DATA-,2,ACTUATOR REFERENCE PROVIDED BY INDIVIDUAL POWER-PAIR RETURN; CONTROLLER REFERENCE STAR-TIE/FAULT REVIEW OPEN,40.000,CONTROLLER-CORRIDOR START OR PREDECESSOR AXIS DATUM TO CURRENT AXIS PLUS 20 mm LOCAL LOOP,SELECTION REQUIRED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
DATA-R_HIP_YAW,RS-RLEG,1,CB-RS-RLEG,J-ACT-R_HIP_YAW,DATA+ | DATA-,2,ACTUATOR REFERENCE PROVIDED BY INDIVIDUAL POWER-PAIR RETURN; CONTROLLER REFERENCE STAR-TIE/FAULT REVIEW OPEN,39.209,CONTROLLER-CORRIDOR START OR PREDECESSOR AXIS DATUM TO CURRENT AXIS PLUS 20 mm LOCAL LOOP,SELECTION REQUIRED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
DATA-R_HIP_ROLL,RS-RLEG,2,J-OUT-R_HIP_YAW,J-ACT-R_HIP_ROLL,DATA+ | DATA-,2,ACTUATOR REFERENCE PROVIDED BY INDIVIDUAL POWER-PAIR RETURN; CONTROLLER REFERENCE STAR-TIE/FAULT REVIEW OPEN,40.000,CONTROLLER-CORRIDOR START OR PREDECESSOR AXIS DATUM TO CURRENT AXIS PLUS 20 mm LOCAL LOOP,SELECTION REQUIRED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
DATA-R_HIP_PITCH,RS-RLEG,3,J-OUT-R_HIP_ROLL,J-ACT-R_HIP_PITCH,DATA+ | DATA-,2,ACTUATOR REFERENCE PROVIDED BY INDIVIDUAL POWER-PAIR RETURN; CONTROLLER REFERENCE STAR-TIE/FAULT REVIEW OPEN,40.000,CONTROLLER-CORRIDOR START OR PREDECESSOR AXIS DATUM TO CURRENT AXIS PLUS 20 mm LOCAL LOOP,SELECTION REQUIRED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
DATA-R_KNEE_PITCH,RS-RLEG,4,J-OUT-R_HIP_PITCH,J-ACT-R_KNEE_PITCH,DATA+ | DATA-,2,ACTUATOR REFERENCE PROVIDED BY INDIVIDUAL POWER-PAIR RETURN; CONTROLLER REFERENCE STAR-TIE/FAULT REVIEW OPEN,180.000,CONTROLLER-CORRIDOR START OR PREDECESSOR AXIS DATUM TO CURRENT AXIS PLUS 20 mm LOCAL LOOP,SELECTION REQUIRED,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TEST, MOTION OR ENERGIZATION AUTHORITY"
