file,sha256
01_star_injection.kicad_sch,486456A871D23D9497869E1B78A135C4A2CE6B44B2A78FFA6FD10DEEF4F9BC91
bom.csv,5B5FBC546814B0F2AA8BD02949E40D154A895CBDFE37A63B45BCC8951D9DF5AB
connector-schedule.csv,D9BC86A39E0AAFC24570AAB767EC81FEB0225A586E648B8B944648286EEC493A
fp-lib-table,A95C739F2B20EDF14891FF1A31AB84B4F4C070EEBBEB6C400D5A115510262CFF
hr-v0-dxl-star-p0.2-carrier-candidate.kicad_pcb,9AA291394D3895CC9904D926F477AD4F15827538568B3B3339E815FC4B055C78
hr-v0-dxl-star-p0.2-carrier-candidate.kicad_pro,BC8C87A4F143C1E0C009DF1DC835FFE7572DAC1D3D5481BDAF397C06E59B6209
hr-v0-dxl-star-p0.2-carrier-candidate.kicad_sch,161D8BDCFA2F855AB2B290C6D498AD8E26D4E6B78F05BCDAAF3A6FBE5AD99674
hr-v0-dxl-star-p0.2-carrier-candidate.kicad_sym,E9A61A08CAAAFE7BAC2CA48B06C27E6E6DE78FF009A2189F9B5AED76DA64E3C1
output/hr-v0-dxl-star-p0.2-carrier-candidate-01 Three-branch DYNAMIXEL TTL star injection.svg,9D065FD4B56BEC2E52948D67BD89211D44DC44F2D75C5CD1CFF2C53CCC7A387D
output/hr-v0-dxl-star-p0.2-carrier-candidate-bottom.png,7E99AA49ED979510858939C6F0F7EAFF9DBF863BA5B1BBB299BE48FA4A3CCA51
output/hr-v0-dxl-star-p0.2-carrier-candidate-preliminary.pdf,EA0E0A57B50AD83EA280A28C73749D0895413A724C877BE34C15D83D775E09B2
output/hr-v0-dxl-star-p0.2-carrier-candidate-top.png,0D111F8D2A40229FE904D567D02AC2B97C5BF37E88A41A1552E0C605DF2CFB41
output/hr-v0-dxl-star-p0.2-carrier-candidate.svg,CB125AC32149F0736F2F565111D27A331F24CC6AAD46D063EDB9E25E1C81FCBC
README.md,AA04649F36B2CEAC966CA9B75EF2F24A15F444D74D2F6F97D249AD25053CADBC
sym-lib-table,1F7B26D130DB99266B7198E892760D00C2E705CA58BA8843A43EF64BE1ED0CEF
validation/hr-v0-dxl-star-p0.2-carrier-candidate-drc.rpt,8104F8441FC1130DD6E4C1DBA3AA2E938728F648C694AEABA167CDEB22697ACD
validation/hr-v0-dxl-star-p0.2-carrier-candidate-erc.rpt,4E4065AF84B9084E8145DE6091B1E7B373519F6FE5CFF6A4700533A6CDC042E1
validation/hr-v0-dxl-star-p0.2-carrier-candidate.net,1FC62BC7FAD3349036DE10909F7B73F5AA8CD489A244B525AFA71FA40DFF5518
validation/kicad-cli.log,B9373C7D65304BDC0AECA9964C75E4D1B8000723AC0BB017F065AC7A77B4F1BF
