path,bytes,sha256
acceptance-matrix.csv,2861,af38dcf6da84e3f4041c45368d56f86c97c494567409fc778c92b5217f9c7ef7
assembly-definition.svg,1818,17d3d3073d704b6369f11e76dc1b96799dd67e7c0dc6279bb3c1e48845659f2a
harness-requirement.csv,4123,412d964939d05c8e9e1b8063ac1061cf7d97985384c97faa7f7e555cffa69fcc
HR-V0-U2D2-JC1-HARNESS-RFQ-P0.1-UNSENT.zip,6381,0b9d95dee6edbf6012d64f6f63089a15877ed1ff76c4d7ac2979184cd9e62783
index.html,14245,579850c073eab9cd1a1b5cfc4edb77ca97563f7c84898f6e31204310f6a9abf8
open-holds.csv,2680,715cc9eebd2dac3587b43a84012be8a31100dd016d8d6960dc37d2d356273b7f
package-status.json,1307,b8e2a489120ade5a4a9e553ca850bb394c368d295f10561336cbca03064ddd8a
provider-question-register.csv,5920,975445c295f3423eb9e372f4e238282d610af6c14f1a1227de505e576792ece0
README.md,370,2c79d5e61c8b582933e0aeeba3941ad645ae5c2b16d59c2cebfa0aa91bb559ad
request-message.txt,1240,6e74cb124e0a97fab5ac2a0d9360a0bef224564e4b126aa417cafe4cf4e84119
response-evaluation.csv,2786,885c4729ae50234efc9f7f52f124ad85a6fac994f2b4f1b06d1241f447c19fec
source-register.csv,3789,0b4726aea2bdb413a0c6a06192b8c761d1c5d09db1e7ce7a502b74863d1f432f
supplier-route.csv,1229,3a8dbca97c4c5461fe46013696f4a6968dd664ed915d2d3464752c6fa41f2159
transmission-register.csv,466,127ca8cdbf27317a726e7f76e11ae7281be3666e923091a55903d41b17b9a0f7
