axis_id,drive_id,ratio,motor_pulley,output_pulley,belt,actuator_horn_family,horn_to_pulley_adapter,release_state,warning
L_HIP_PITCH,LD-15,1.500:1,GPA20GT5090-A-P10,GPA30GT5090-A-P12,GBN225EV5GT-090,HN13-N101 / SKU 903-0276-000,MA-HN13-P10 - NOMINAL CAD COMPLETE; MATERIAL/FIT/FASTENERS/PROOF OPEN,PRODUCT/GEOMETRY CANDIDATE - CAPACITY AND PHYSICAL VALIDATION OPEN,"PRELIMINARY - PRODUCT/GEOMETRY CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
R_HIP_PITCH,LD-15,1.500:1,GPA20GT5090-A-P10,GPA30GT5090-A-P12,GBN225EV5GT-090,HN13-N101 / SKU 903-0276-000,MA-HN13-P10 - NOMINAL CAD COMPLETE; MATERIAL/FIT/FASTENERS/PROOF OPEN,PRODUCT/GEOMETRY CANDIDATE - CAPACITY AND PHYSICAL VALIDATION OPEN,"PRELIMINARY - PRODUCT/GEOMETRY CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_HIP_ROLL,LD-20,2.000:1,GPA20GT5090-A-P10,GPA40GT5090-A-P12,GBN255EV5GT-090,HN13-N101 / SKU 903-0276-000,MA-HN13-P10 - NOMINAL CAD COMPLETE; MATERIAL/FIT/FASTENERS/PROOF OPEN,PRODUCT/GEOMETRY CANDIDATE - CAPACITY AND PHYSICAL VALIDATION OPEN,"PRELIMINARY - PRODUCT/GEOMETRY CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
R_HIP_ROLL,LD-20,2.000:1,GPA20GT5090-A-P10,GPA40GT5090-A-P12,GBN255EV5GT-090,HN13-N101 / SKU 903-0276-000,MA-HN13-P10 - NOMINAL CAD COMPLETE; MATERIAL/FIT/FASTENERS/PROOF OPEN,PRODUCT/GEOMETRY CANDIDATE - CAPACITY AND PHYSICAL VALIDATION OPEN,"PRELIMINARY - PRODUCT/GEOMETRY CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_KNEE_PITCH,LD-20,2.000:1,GPA20GT5090-A-P10,GPA40GT5090-A-P12,GBN255EV5GT-090,HN13-N101 / SKU 903-0276-000,MA-HN13-P10 - NOMINAL CAD COMPLETE; MATERIAL/FIT/FASTENERS/PROOF OPEN,PRODUCT/GEOMETRY CANDIDATE - CAPACITY AND PHYSICAL VALIDATION OPEN,"PRELIMINARY - PRODUCT/GEOMETRY CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
R_KNEE_PITCH,LD-20,2.000:1,GPA20GT5090-A-P10,GPA40GT5090-A-P12,GBN255EV5GT-090,HN13-N101 / SKU 903-0276-000,MA-HN13-P10 - NOMINAL CAD COMPLETE; MATERIAL/FIT/FASTENERS/PROOF OPEN,PRODUCT/GEOMETRY CANDIDATE - CAPACITY AND PHYSICAL VALIDATION OPEN,"PRELIMINARY - PRODUCT/GEOMETRY CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_ANKLE_ROLL,LD-20,2.000:1,GPA20GT5090-A-P10,GPA40GT5090-A-P12,GBN255EV5GT-090,HN12-N101 / SKU 903-0238-000,MA-HN12-P10 - NOMINAL CAD COMPLETE; MATERIAL/FIT/FASTENERS/PROOF OPEN,PRODUCT/GEOMETRY CANDIDATE - CAPACITY AND PHYSICAL VALIDATION OPEN,"PRELIMINARY - PRODUCT/GEOMETRY CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
R_ANKLE_ROLL,LD-20,2.000:1,GPA20GT5090-A-P10,GPA40GT5090-A-P12,GBN255EV5GT-090,HN12-N101 / SKU 903-0238-000,MA-HN12-P10 - NOMINAL CAD COMPLETE; MATERIAL/FIT/FASTENERS/PROOF OPEN,PRODUCT/GEOMETRY CANDIDATE - CAPACITY AND PHYSICAL VALIDATION OPEN,"PRELIMINARY - PRODUCT/GEOMETRY CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
L_ANKLE_PITCH,LD-25,2.500:1,GPA16GT5090-A-P8,GPA40GT5090-A-P12,GBN250EV5GT-090,HN12-N101 / SKU 903-0238-000,MA-HN12-P8 - NOMINAL CAD COMPLETE; MATERIAL/FIT/FASTENERS/PROOF OPEN,PRODUCT/GEOMETRY CANDIDATE - CAPACITY AND PHYSICAL VALIDATION OPEN,"PRELIMINARY - PRODUCT/GEOMETRY CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
R_ANKLE_PITCH,LD-25,2.500:1,GPA16GT5090-A-P8,GPA40GT5090-A-P12,GBN250EV5GT-090,HN12-N101 / SKU 903-0238-000,MA-HN12-P8 - NOMINAL CAD COMPLETE; MATERIAL/FIT/FASTENERS/PROOF OPEN,PRODUCT/GEOMETRY CANDIDATE - CAPACITY AND PHYSICAL VALIDATION OPEN,"PRELIMINARY - PRODUCT/GEOMETRY CANDIDATE ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
