relative_path,sha256,bytes,warning
acceptance-matrix.csv,b3daae2437b4d1adbb371b4c6a3f7c4201c3d18ae4e82083945e4becde14fb31,2916,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
candidate-definition.csv,61efa321beb6d77a1c6887fb57e3c062df8167f51bd698cf159b80cb1bc02ec2,1370,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
dependent-depth-stack.csv,3f6a82dc8cd3a36ae009d5904343d6a5c84352ee0c2216424de45c42de92292f,1424,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
failure-mode-register.csv,188f28da220c51206a45ad7ba9009af6b5f71e5224b04736bd93ff49bc63b687,1663,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
index.html,d60745e292446ae57e16e82955a0e18012f59f38e9b67a17f3bbe8f5fe353627,13783,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
inspection-plan.csv,ae797b78d9ce0d3f3b926ae0ba69a2cb79e88558ba0b38d0236eb22a6d6b7f11,1507,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
open-holds.csv,615aa05cfdbf392f0ece8f8df66c66e0cccabea4b832d0be7ea6e6b4b8c07c97,3311,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
package-status.json,be2915a5b0395eecc891a0015243de6d76b5a895e84d74b3ead14a9195ccae34,1107,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
pocket-definition.csv,a4669410620a6b318ddd713a400b62e944fd8d932549d09ee8e71d1ac41f7108,781,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
README.md,f2e00f46136d9b8d5545b3f50423c026a598039fe4659c268b9b8826e27d0def,453,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
source-register.csv,699457bb81da142c08ac318c5bfc71ad94b9cfa3aa5c4e7a70a211817154e27d,2456,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
tolerance-screen.csv,20ab24d660ead48528d8a6c50d70caa9686af5496ed89053979efbfc455e12e0,992,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
verification-matrix.csv,77b122605af6552920c938f609dd1ebaeb9142ce6a8ddcffa19b973cbd08062c,2647,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
