relative_path,sha256,bytes,warning
analysis-status.json,8f196affb53ed2dce66b5a4ab523fe51910178f65a2a1fed64a1af390664ced9,1624,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
exact-input-register.csv,26502cc21d448d9a3d465f8a81a5e3770fb145474ea3d64c603dcc5893448711,2823,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
execution-provenance.json,0487be8008e5bcdd8030bd6b1b69815bd5d791865374fd48f530e171efa0b02c,927,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
face-fidelity-summary.csv,9a412429634df6460ab7a040338a19eca790459076f220fdc3c4d3b0d3e5a6a0,70871,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
facet-to-occ-register.csv,a69ce335b52cc6c68cf96d41d4d5ffaee6b50a420ee69d2401157848fecc3527,16642131,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
fidelity-remesh-preregistration.json,1a3fac6478a51db26fb68e134c069231ffcae3ea931ad2902092408bbd40c9ca,1289,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
index.html,2bcdb44cb0c00e4ec604085da7230fa14bdfbabc03f4a0a120c51ed144d700aa,9630,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
load-boundary-preservation.csv,49895515403b6ac77aa9645ce0c59d7195549cd533c3211166cf631b09c70c77,1765,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
open-holds.csv,ab0e45a41a8bf6ea51068a0eb656455c8bd03b98592b2967237f27f8399d27b7,2337,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
raw-facet-load-evidence.npz,9b024b86fc83092d0fa9b1e3a868fe330772e923bf1de0c0121baf732b9e4a6d,17394535,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
README.md,6ff097c90d26891953808f8e8f710672dc773e4d3a553dde2cc3fab63ac694ad,1101,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
validation-register.csv,6125f6a2155978003bd30b055f8701e85aa919672bd86b42ab9da647ca50fe47,2641,"PRELIMINARY - TARGETED B-REP FIDELITY REMESH EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
