axis_id,actuator_family,candidate_nominal_branch_limit_a,published_12v_stall_current_a,current_scaled_momentary_endpoint_nm,static_development_screen_nm,nominal_static_ratio,disposition,warning
L_HIP_YAW,XH540,2.6887,4.90,5.4323,0.0000,N/A,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
L_HIP_ROLL,XH540,2.6887,4.90,9.2349,6.2416,1.480,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
L_HIP_PITCH,XH540,2.6887,4.90,6.9261,5.8977,1.174,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
L_KNEE_PITCH,XH540,2.6887,4.90,11.5436,10.1103,1.142,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
L_ANKLE_PITCH,XM430,2.2670,2.30,8.5875,5.8977,1.456,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
L_ANKLE_ROLL,XM430,2.2670,2.30,6.8700,4.2126,1.631,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_HIP_YAW,XH540,2.6887,4.90,5.4323,0.0000,N/A,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_HIP_ROLL,XH540,2.6887,4.90,9.2349,6.2416,1.480,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_HIP_PITCH,XH540,2.6887,4.90,6.9261,5.8977,1.174,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_KNEE_PITCH,XH540,2.6887,4.90,11.5436,10.1103,1.142,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_ANKLE_PITCH,XM430,2.2670,2.30,8.5875,5.8977,1.456,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_ANKLE_ROLL,XM430,2.2670,2.30,6.8700,4.2126,1.631,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
L_SHOULDER_PITCH,XM430,2.2670,2.30,5.1525,2.5119,2.051,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
L_SHOULDER_ROLL,XM430,2.2670,2.30,5.1525,2.4525,2.101,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
L_ELBOW_PITCH,XM430,2.2670,2.30,4.0412,1.0400,3.886,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_SHOULDER_PITCH,XM430,2.2670,2.30,5.1525,2.5217,2.043,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_SHOULDER_ROLL,XM430,2.2670,2.30,5.1525,2.4623,2.093,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_ELBOW_PITCH,XM430,2.2670,2.30,4.0412,1.0509,3.845,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
L_WRIST_ROTATION,XC330,0.8705,0.88,0.9892,0.2651,3.731,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
L_GRIPPER,XC330,0.8705,0.88,0.9892,0.0000,N/A,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_WRIST_ROTATION,XC330,0.8705,0.88,0.9892,0.2652,3.730,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
R_GRIPPER,XC330,0.8705,0.88,0.9892,0.0000,N/A,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
HEAD_PAN,XC330,0.8705,0.88,0.9892,0.0000,N/A,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
HEAD_TILT,XC330,0.8705,0.88,0.9892,0.0900,10.988,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
WAIST_YAW,XM540,2.6887,4.40,6.4773,0.0000,N/A,STATIC SCREEN ONLY - NOT CONTINUOUS OR DYNAMIC CAPABILITY; WALKING DISABLED,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
