path,bytes,sha256
anomaly-register.csv,1719,648c1e4d2205d20685eb251b604c27dc647e1e1861bf2f7150781203d77fdf9f
decision-gate.csv,2250,24f5e5af0d2d758cd8ccc457857670d862e0a1b5a29399ec40502fad0af38350
index.html,7820,f4c2601d9ac42050c1979b86f36368eb346589120d67efa6b0da5f2cf7300941
item-register.csv,1026,7750b15f61bf2dd9e5cb14c047406912c870e482342e202a60e8d6aca7573ae8
package-status.json,768,91f3a51f34016d039113ffd032efd62c028a8f57cd115081d9554d6f21d92a7e
README.md,460,925858ac511da70e1eb3d5d05702184f534af54e2455fb87cda4b8c2b3d498de
receiving-acceptance-template.csv,3087,a085dca22973acc3ff8f36272cf91289fe5848bb16d023c5acfb01bb2e144382
source-fact-register.csv,3243,4448ddc1a88afa22f9fcb3424f20001ddbc934f7e955e5388c055af87e127f38
source-register.csv,1358,7ef65b2b84ffe6df58cbebc2759da98e3c06adf1a11b20dda5a7b725c696ebbc
supplier-question-register.csv,2521,0b48c7b4298592e3f54da1e95bc4767747d9a462c29a5368c0a4de3b4ecd2162
